stock_code,stock_name,股票代码,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
sz300769,德方纳米,300769,-2.93,6530387334.82,-54.3544412773,-10.5843,-821651866.53,17.52,7.6404,-12.44,-0.845383201417,-3.0752126925,电池,2024-10-30
sz300770,新媒股份,300770,1.87,1174291698.78,5.9351216711,8.6466,427562732.76,-14.38,15.1112,11.21,4.018395799233,49.3112260107,文化传媒,2024-10-26
sz300771,智莱科技,300771,0.14,297741458.36,30.5557167482,51.5862,33075974.18,348.87,456.3501,1.67,-0.094676482,29.0310734441,计算机设备,2024-10-30
sz300772,运达股份,300772,0.3823,13928638308.1,24.0092833848,8.7164,266804855.97,6.25,55.3222,4.96,-1.034845310378,14.3552628768,风电设备,2024-10-28
sz300773,拉卡拉,300773,0.66,4391904307.33,-0.8104394282,-5.4379,512842837.72,-17.49,-55.7791,13.53,0.988246072836,31.1851655608,软件开发,2024-10-29
sz300774,倍杰特,300774,0.3777,653114837.04,13.885533132,-68.981,154384186.11,21.42,-82.6694,12.28,0.18041200732,33.3109286823,环保行业,2024-11-14
sz300775,三角防务,300775,0.41,1166153430.14,-40.1388678519,-43.4337,222886480.71,-63.83,-183.5898,3.99,-1.082350824623,30.2802932379,航天航空,2024-10-30
sz300776,帝尔激光,300776,1.41,1440203195.39,25.0465808846,17.4808,383454765.27,12.95,45.8855,12.02,-0.309629571818,48.290306671,光伏设备,2024-10-30
sz300777,中简科技,300777,0.5257,532627304.17,33.2635148769,67.5835,231174773.74,-5.59,178.4394,5.57,0.237814137741,61.3100069774,化纤行业,2024-10-25
sz300778,新城市,300778,-0.6481,167328558.36,-29.5458641541,-15.0603,-131976668.68,-865.11,-50.8421,-10.35,-0.106760977917,39.8564133066,工程咨询服务,2024-10-19
sz300779,惠城环保,300779,0.22,862187538.48,10.0667661165,-9.6114,43438228.53,-68.13,-41.2022,3.16,0.021580508663,24.7925085924,环保行业,2024-10-28
sz300780,德恩精工,300780,-0.253,395217242.76,6.7305017042,-11.007,-37114183.72,-304.25,-96.6169,-3.18,0.273373590782,14.3566154411,通用设备,2024-10-24
sz300781,因赛集团,300781,0.3298,700940188.32,80.9126435568,26.8532,36269312.66,10.51,99.3352,5.15,0.339093828603,23.2390459092,文化传媒,2024-10-29
sz300782,卓胜微,300782,0.7965,3367437377.09,9.5527323226,-1.1273,425418842.58,-48.05,-54.6272,4.25,-0.685220995398,40.5170554387,半导体,2024-10-30
sz300783,三只松鼠,300783,0.86,7169130106.63,56.4581214927,46.5808,341204595.3,101.15,377.3029,12.9,0.079310712993,25.4429106006,食品饮料,2024-10-29
sz300784,利安科技,300784,0.96,378230401.14,10.8312376748,-6.8458,45208793.39,-6.81,13.0693,8.51,0.682320875002,28.0489082766,塑料制品,2024-10-23
sz300785,值得买,300785,0.02,1012201008.13,5.5416213848,-29.3502,3804567.55,-72.94,-112.688,0.21,-0.140952114197,46.1621963382,互联网服务,2024-10-28
sz300786,国林科技,300786,-0.19,345325198.06,31.3515093955,18.619,-35333346.96,-671.86,47.7949,-2.94,-0.185765538147,19.8952940637,环保行业,2024-10-30
sz300787,海能实业,300787,0.1936,1555646650.51,10.7544317639,16.5282,51032879.33,-52.62,-29.1622,3.0,-0.366005211522,28.8028905821,消费电子,2024-10-29
sz300788,中信出版,300788,0.68,1205939812.62,-6.200232504,-0.5159,130133251.31,3.05,-32.2917,6.05,0.11894752503,39.194455979,文化传媒,2024-10-30
sz300789,唐源电气,300789,0.3797,451791896.52,28.4811734377,-38.718,54251085.88,13.81,-80.0657,5.41,-0.191972763012,37.9470480813,软件开发,2024-10-25
sz300790,宇瞳光学,300790,0.42,1993437970.18,33.6687350726,9.5366,133308460.26,221.38,10.0645,7.01,0.54873330064,22.8732840139,光学光电子,2024-10-30
sz300791,仙乐健康,300791,1.34,3048456382.86,21.7958612066,1.8291,239801624.33,29.52,-6.6874,9.83,1.197827185728,31.2072629036,食品饮料,2024-10-24
sz300792,壹网壹创,300792,0.4,881225154.89,-1.4316932559,-23.6715,94728269.69,-16.65,-25.6135,3.32,0.688332881395,27.3463634217,互联网服务,2024-10-28
sz300793,佳禾智能,300793,0.22,1932312096.54,6.9005597763,18.6033,72112759.09,-53.51,21.4599,2.94,0.498188529879,16.0334253004,消费电子,2024-10-30
sz300795,米奥会展,300795,0.3,424892548.22,-9.4406424657,-10.4295,68141750.98,-16.62,-23.6389,10.8,0.523554586959,50.1717333248,文化传媒,2024-10-30
sz300796,贝斯美,300796,0.01,971457317.58,108.3119202386,-1.9831,2295138.56,-97.09,-298.8042,0.14,0.165679940016,14.397929771,农药兽药,2024-10-29
sz300797,钢研纳克,300797,0.2294,721958727.6,15.7122761519,4.7646,86628350.31,5.89,6.451,7.9,-0.163513192013,45.9507022185,专业服务,2024-10-25
sz300798,锦鸡股份,300798,0.0188,708002699.26,-0.2651117814,6.8476,8826224.27,-69.89,58.5915,0.51,-0.111601663036,14.810444518,化学制品,2024-10-25
sz300800,力合科技,300800,0.09,530526334.78,23.1751889613,4.4774,21520566.39,-42.09,1542.1893,1.06,-0.588617994712,34.6504890104,环保行业,2024-10-25
sz300801,泰和科技,300801,0.3962,1658613818.56,1.2526316454,-0.0741,83749098.13,-27.61,138.3159,3.55,0.944226528453,14.0351814126,化学制品,2024-10-23
sz300802,矩子科技,300802,0.22,506939198.87,10.9742791686,25.097,61645483.98,-5.5,17.9359,3.73,0.231231563306,30.3990334982,专用设备,2024-10-30
sz300803,指南针,300803,-0.27,776360511.0,13.61,-7.9523,-109951616.0,-171.18,7.2178,-6.01,7.557503617829,81.7387541531,软件开发,2024-10-31
sz300804,广康生化,300804,0.32,484361918.38,36.0118439413,19.2758,23691057.28,18.08,-59.6168,1.83,0.302611365946,22.6588897651,农药兽药,2024-10-25
sz300805,电声股份,300805,0.01,1648381177.01,-0.3781469938,-2.2327,6108700.33,-80.29,-182.2298,0.4,0.228970212887,10.2824359604,文化传媒,2024-10-29
sz300806,斯迪克,300806,0.12,2006681224.55,33.1264098253,-0.3652,53770759.73,-36.24,49.9212,2.44,0.33319958778,23.2672823525,塑料制品,2024-10-29
sz300807,天迈科技,300807,-0.78,55822399.2,-45.0580293368,-15.1606,-52871904.95,-6.58,-45.6619,-10.2,-0.276395717834,42.17848254,计算机设备,2024-10-29
sz300808,久量股份,300808,-0.0979,317102951.37,-17.7205056637,-23.0675,-15671377.34,-137.85,-311.5833,-0.01,0.659670966937,13.2571583577,光学光电子,2024-10-28
sz300809,华辰装备,300809,0.23,292728079.4,-16.2339273773,-31.5509,58058694.43,-39.57,-49.2967,3.67,0.290997564082,29.9664771585,通用设备,2024-10-29
sz300810,中科海讯,300810,-0.786,145634721.38,3.3840949752,-29.8762,-91873979.77,-103.26,22.2934,-11.42,-0.753622750614,38.7579075822,软件开发,2024-10-23
sz300811,铂科新材,300811,1.02,1226822596.89,43.6346472718,-6.5754,286481577.29,51.69,-10.9369,14.03,0.596402845769,40.6348697223,小金属,2024-10-23
sz300812,易天股份,300812,-0.1,341043675.3,-25.1689486454,117.3951,-13942507.72,-147.11,196.9228,-1.58,-0.378112480575,31.9382587888,消费电子,2024-10-26
sz300813,泰林生物,300813,0.1,242467278.88,19.3728539482,12.9919,11314672.2,-46.91,567.535,1.71,-0.18979838184,47.9123692304,医疗器械,2024-10-30
sz300814,中富电路,300814,0.18,1043775797.11,12.144429805,3.3058,31170009.39,7.01,-59.5968,2.66,0.686671207681,13.2517704887,电子元件,2024-10-25
sz300815,玉禾田,300815,1.2439,5223851286.98,16.7013850843,6.8334,495794129.89,7.9,-5.603,12.89,1.005981844944,24.4867657661,环保行业,2024-10-29
sz300816,艾可蓝,300816,0.6445,715336792.27,-4.780995774,-13.1612,51562814.54,221.64,-28.219,6.26,1.030210420125,23.3912517234,汽车零部件,2024-10-30
sz300817,双飞集团,300817,0.225,609324028.83,10.9121601942,-14.5957,49095819.01,4.89,-28.3108,4.8,0.137740044629,25.6318162866,通用设备,2024-10-23
sz300818,耐普矿机,300818,0.7991,921022255.26,41.7093985452,-22.2038,120357426.49,48.78,-20.0765,8.65,-0.600551820266,37.3640645201,专用设备,2024-10-25
sz300819,聚杰微纤,300819,0.39,482478245.61,-13.8767603065,-33.2888,57873797.37,-22.1,-52.0865,6.68,0.430555567307,27.943890185,纺织服装,2024-10-24
sz300820,英杰电气,300820,1.3745,1329073404.64,17.3602698642,25.8739,303024385.97,8.27,28.4907,13.33,1.560033993717,42.0096192039,电源设备,2024-10-29
sz300821,东岳硅材,300821,0.07,4022454638.35,11.4728317077,-2.0588,88590219.26,131.06,20.7621,1.8,0.161936158967,6.5475897709,化学制品,2024-10-28
sz300822,贝仕达克,300822,0.1915,650776474.84,-6.9103160298,16.1269,59653584.38,54.4,4.4018,4.72,0.109905152178,25.3277043582,消费电子,2024-10-23
sz300823,建科智能,300823,0.24,321984131.42,-3.5954909768,12.136,31118598.26,-22.73,32.1969,3.23,0.591535936948,41.9426136606,专用设备,2024-10-25
sz300824,北鼎股份,300824,0.1195,506290506.96,7.1923732365,13.1412,38881777.14,-25.74,-25.3055,5.48,0.076050655123,47.35991326,家电行业,2024-10-25
sz300825,阿尔特,300825,0.0025,616744984.06,2.1940687969,59.8103,1241783.74,-96.25,146.6275,0.05,0.215203487927,32.914504571,汽车服务,2024-10-29
sz300826,测绘股份,300826,0.1,355926400.49,-4.6119707047,21.7381,15699755.43,-11.99,90.4459,1.22,-0.404142111373,33.707220452,工程咨询服务,2024-10-25
sz300827,上能电气,300827,0.84,3069056752.97,-7.2973892635,-5.8847,301870420.17,44.82,28.8254,15.76,-1.81271309233,25.3170363216,光伏设备,2024-10-29
sz300828,锐新科技,300828,0.23,435848345.84,-13.7730349562,-4.8297,37831324.88,-36.65,-16.2945,4.81,0.495161086541,18.5503483199,有色金属,2024-10-25
sz300829,金丹科技,300829,0.56,1110402957.63,4.1665033807,-3.5076,101557482.6,7.1,-8.8643,5.79,1.169572694334,19.8462952396,食品饮料,2024-10-28
sz300830,金现代,300830,-0.09,179680715.9,-19.4442389392,16.2404,-39118305.64,19.6,-24.881,-3.29,-0.108204402405,38.5533549402,软件开发,2024-10-29
sz300831,派瑞股份,300831,0.1642,152664514.56,117.5063043982,-63.4396,52540457.87,2517.29,-85.3897,5.9,-0.128137372812,66.2650774881,半导体,2024-10-28
sz300832,新产业,300832,1.7609,3414275264.56,17.4055389755,1.1629,1383591276.93,16.59,0.7369,17.54,1.219373694101,72.343265029,医疗器械,2024-10-29
sz300833,浩洋股份,300833,2.0425,946173542.27,-6.3889598101,-21.5233,258355639.64,-16.8,-45.8682,10.89,1.582577292287,51.7438864022,专用设备,2024-10-30
sz300834,星辉环材,300834,0.37,1267094453.68,9.5788213215,-5.0784,71029095.53,32.54,-25.4233,2.4,0.039975743106,4.2740192543,化学原料,2024-10-30
sz300835,龙磁科技,300835,0.84,841238372.24,7.9501074224,-5.5468,99415761.1,52.4,2.513,9.52,1.100626694536,30.6656852306,小金属,2024-10-23
sz300836,佰奥智能,300836,0.2859,343738136.34,5.4309454106,5.8945,18213850.6,330.12,290.1466,3.43,1.898169721046,23.9151781485,专用设备,2024-10-25
sz300837,浙矿股份,300837,0.9042,520623033.85,-0.8588416362,-25.8354,90417614.46,-29.91,-53.9735,6.27,-0.282689870495,34.0655520345,专用设备,2024-10-30
sz300838,浙江力诺,300838,0.17,712144675.5,-10.8797570168,-6.2285,23866249.4,-70.13,-91.7055,2.37,-0.511077451912,20.5954576459,仪器仪表,2024-10-22
sz300839,博汇股份,300839,-0.67,1519644740.6,-20.5201719629,-73.2038,-160912241.02,-221.4,-813.635,-25.14,0.102876011836,22.9276727831,石油行业,2024-10-29
sz300840,酷特智能,300840,0.6494,536645356.1,-2.7605118529,-5.615,155866735.26,65.25,341.6128,12.37,0.337414805958,41.3724713959,纺织服装,2024-10-29
sz300841,康华生物,300841,3.0697,1060378720.25,7.1030091082,-25.6968,405902226.46,10.02,-36.7568,11.54,1.87836607563,94.2704980504,生物制品,2024-10-29
sz300842,帝科股份,300842,2.08,11509009808.23,88.7706290625,-0.5041,292861547.39,0.07,4.8121,20.43,4.124253676475,9.7253992291,光伏设备,2024-10-30
sz300843,胜蓝股份,300843,0.58,923415008.58,-2.206383416,3.2437,87685622.51,22.31,10.2289,7.46,0.739271594022,24.7061695922,消费电子,2024-10-25
sz300844,山水比德,300844,0.32,286982201.72,34.4958249853,11.5077,20685182.15,158.17,33.4501,2.76,-0.375535063119,51.6787437901,工程咨询服务,2024-10-25
sz300845,捷安高科,300845,0.06,153669464.95,-0.3125599668,-50.335,8889708.13,50.88,-107.7471,1.12,-0.172744206241,48.6753078527,软件开发,2024-10-30
sz300846,首都在线,300846,-0.297,1053345321.1,22.1306816725,-12.7288,-146433956.98,0.29,-18.7317,-13.74,0.347754271747,8.7525954806,互联网服务,2024-10-24
sz300847,中船汉光,300847,0.32,871088786.25,14.4405356933,0.1602,95112707.9,31.32,-5.7819,7.03,0.390337649302,19.9311790624,消费电子,2024-10-25
sz300848,美瑞新材,300848,0.12,1232673823.58,10.3730410624,4.2071,50638354.47,-27.12,2.6216,3.94,-0.613859834569,12.6541005233,化学制品,2024-10-25
sz300849,锦盛新材,300849,0.0058,259319236.54,44.3207151975,-6.6614,874009.84,105.13,-79.8465,0.14,0.114227612867,18.8301774375,美容护理,2024-10-30
sz300850,新强联,300850,-0.1,1965170314.27,-6.05973035,48.6321,-36088189.41,-110.63,232.0178,-0.72,1.071874134858,16.7357596154,风电设备,2024-10-26
sz300851,交大思诺,300851,0.2266,213817428.11,3.91491965,-43.1427,19702899.67,-48.76,-122.6643,1.53,-0.040052394017,74.614124756,交运设备,2024-10-28
sz300852,四会富仕,300852,1.0285,1038037016.93,6.9023020262,16.206,122774128.82,-21.81,-23.4331,7.94,1.335692968498,24.7000098502,电子元件,2024-10-22
sz300853,申昊科技,300853,-0.81,74295930.94,-75.6616734092,31.5652,-118545693.03,-2075.4,-36.044,-10.78,-0.001730415399,16.6593834055,通用设备,2024-10-30
sz300854,中兰环保,300854,0.14,412736200.66,-21.0542893942,-50.0865,13549229.11,43.73,-94.348,1.37,-0.810087074791,23.702227724,环保行业,2024-10-30
sz300855,图南股份,300855,0.65,1079703317.53,1.334908779,-8.7443,258105933.28,-1.0,-33.5532,13.53,0.568280116982,35.8347880282,有色金属,2024-10-18
sz300856,科思股份,300856,1.5173,1857623486.27,4.6919281549,-34.6283,514173097.1,-4.11,-54.0518,18.64,2.264999046374,45.2868123609,美容护理,2024-10-24
sz300857,协创数据,300857,2.2787,5394584562.27,67.1060465817,-0.1453,557029082.53,184.46,1.8995,20.23,0.478816242983,17.8491435888,消费电子,2024-10-29
sz300858,科拓生物,300858,0.27,218714979.06,0.8149930544,2.0738,71190924.7,-1.13,10.7102,4.06,0.40857225628,54.1426003143,食品饮料,2024-10-30
sz300859,西域旅游,300859,0.74,269777513.85,0.4594456594,90.2114,115314040.08,-7.53,107.8458,15.28,0.864931559355,65.2196739895,旅游酒店,2024-10-26
sz300860,锋尚文化,300860,0.1154,380713406.02,2.89381311,16.9725,22037636.06,-62.42,-93.1851,0.67,0.119561030899,30.7855829284,文化传媒,2024-10-30
sz300861,美畅股份,300861,0.587,1891871971.83,-43.2105786733,-35.0525,281750086.96,-79.72,-92.5771,4.3,2.744145480675,24.5722600959,非金属材料,2024-10-25
sz300862,蓝盾光电,300862,-0.03,346075562.4,-18.4350265621,-34.5505,-6362877.03,-133.21,-17.2687,-0.32,-0.343132574056,28.9674728504,仪器仪表,2024-10-23
sz300863,卡倍亿,300863,1.05,2568760342.73,2.9938566347,5.3752,130959825.26,3.51,-12.7815,10.12,-0.230909690867,13.0554139482,汽车零部件,2024-10-25
sz300864,南大环境,300864,0.85,600168930.71,12.4509493711,5.8233,131454159.77,11.94,-8.7229,10.47,0.230270509353,38.5205003442,环保行业,2024-10-30
sz300865,大宏立,300865,0.1969,302013472.86,12.4682395779,-18.0739,18841272.55,330.37,-34.5803,2.16,0.404737415238,29.2494994556,专用设备,2024-10-25
sz300866,安克创新,300866,2.78,16448654845.5,39.5554449957,29.0238,1471561642.43,21.29,6.769,17.8,3.107201320076,44.2755552139,消费电子,2024-10-30
sz300867,圣元环保,300867,0.5429,1157746921.0,-4.2483487026,-10.5744,147540130.79,11.71,-21.9601,4.14,1.115865098639,42.3124439421,环保行业,2024-10-28
sz300868,杰美特,300868,0.0805,557529646.75,19.3616705596,-42.2777,10084679.96,144.84,-188.916,0.66,0.77414354625,22.4819059956,电子元件,2024-10-25
sz300869,康泰医学,300869,0.0246,333885288.03,-45.905603028,8.4188,9902927.86,-94.92,-54.5027,0.5,0.087587762692,49.9030602825,医疗器械,2024-10-28
sz300870,欧陆通,300870,1.55,2663683959.04,28.948832258,17.8277,156614756.02,264.94,27.3695,8.14,2.379509359783,21.277177103,电源设备,2024-10-30
sz300871,回盛生物,300871,-0.29,792553431.27,14.6325129516,55.2323,-47658306.03,-420.34,111.8974,-3.22,0.042895798591,16.4513137873,农药兽药,2024-10-30
sz300872,天阳科技,300872,0.21,1402490787.47,-2.0109232422,7.4873,85269763.72,38.63,-4491.221,3.26,-0.477533352316,26.1879764389,互联网服务,2024-10-29
sz300873,海晨股份,300873,0.9577,1245988764.01,-8.0528040738,6.0234,218142710.92,-11.25,-26.8649,7.52,1.122069607494,26.7033928997,物流行业,2024-10-25
sz300875,捷强装备,300875,-0.09,156206480.29,-23.4171560839,-38.9511,-9419391.96,45.55,-254.561,-0.75,-0.373447207175,40.2996019967,专用设备,2024-10-28
sz300876,蒙泰高新,300876,-0.3074,342698202.2,4.0987954989,-4.5405,-29514654.86,-214.47,-63.9358,-3.63,-0.527348830506,9.1247268557,化纤行业,2024-10-19
sz300877,金春股份,300877,0.11,772123217.43,17.2706118408,6.9174,12630840.18,-28.68,69.5092,0.8,-0.484684809417,8.6889645805,纺织服装,2024-10-25
sz300878,维康药业,300878,0.31,370849453.15,-14.1555601595,-23.8824,44097475.42,-36.41,394.841,3.25,-0.243307885454,47.3894523282,中药,2024-10-28
sz300879,大叶股份,300879,0.13,1382870866.69,70.9765277086,-38.4519,21215739.64,191.65,-525.1403,2.57,2.534218077554,19.855209253,专用设备,2024-10-29
sz300880,迦南智能,300880,0.8874,783035402.89,29.4359911347,-30.491,172322806.69,62.13,-38.2182,17.28,1.058512785412,32.6496127757,电网设备,2024-10-28
sz300881,盛德鑫泰,300881,1.76,1953502066.4,57.7357545014,-11.8379,192885827.17,166.3,-5.0755,19.54,-3.619008940818,19.3146450224,钢铁行业,2024-10-24
sz300882,万胜智能,300882,0.38,709916436.77,-15.4158143662,-16.8518,107884346.76,-43.93,-48.0015,9.27,0.257896730149,33.697571969,电网设备,2024-10-26
sz300883,龙利得,300883,0.015,570563737.72,11.6107626074,16.0232,5172937.74,-28.19,200.0838,0.37,-0.019137048468,13.6956093043,造纸印刷,2024-10-26
sz300884,狄耐克,300884,0.0704,519143922.08,-16.8322426371,-9.9001,17559144.04,-73.66,-133.8208,1.29,-0.227808579246,42.2700629549,计算机设备,2024-10-28
sz300885,海昌新材,300885,0.1823,217171878.29,36.0809314407,-6.3903,45726078.1,63.19,-3.6129,5.44,0.270031146292,33.9141386398,通用设备,2024-10-24
sz300886,华业香料,300886,0.239,257091918.27,31.0395594221,-10.3512,17815562.39,2432.89,-48.1852,3.24,0.114688349272,21.2232200402,美容护理,2024-10-25
sz300887,谱尼测试,300887,-0.4288,1123414813.3,-36.1057114378,0.4342,-234142690.89,-322.2,14.476,-7.03,-0.212855700249,28.2443956269,专业服务,2024-11-22
sz300888,稳健医疗,300888,0.95,6070042979.07,0.9916152081,-4.1398,552966991.14,-74.25,-16.3137,4.78,0.828940722481,48.1400527877,美容护理,2024-10-29
sz300889,爱克股份,300889,-0.4548,634119181.33,-13.3695096156,22.102,-70700518.91,-1288.49,32.0559,-4.51,-0.143398062244,21.1443342321,光学光电子,2024-10-26
sz300890,翔丰华,300890,0.5159,1045557807.43,-21.0690440682,-9.6864,56408870.97,-37.19,-28.5463,2.93,0.923310525136,20.4438449583,电池,2024-10-24
sz300891,惠云钛业,300891,0.0308,1230198398.88,-2.9984622881,11.9346,12270205.61,-47.93,-184.6286,0.89,-0.162005206104,7.9778919188,化学原料,2024-10-30
sz300892,品渥食品,300892,-0.06,638462638.81,-26.0121539336,17.1711,-5727727.56,91.85,189.6988,-0.55,0.2372734018,16.2130495377,食品饮料,2024-10-30
sz300893,松原安全,300893,0.8446,1310089983.09,60.7979221678,16.5387,190712663.57,62.87,8.1965,16.65,0.658718791876,29.791503653,汽车零部件,2024-10-29
sz300894,火星人,300894,0.04,1012865670.45,-35.5149097451,-9.5555,15092962.75,-93.22,-723.8543,0.97,-0.244324827365,44.0561484488,家电行业,2024-10-28
sz300895,铜牛信息,300895,-0.4558,169785872.59,-20.2563368967,-21.4485,-64170545.31,-1569.48,3.1899,-6.77,-0.066981648033,-1.1745815418,互联网服务,2024-10-26
sz300896,爱美客,300896,5.26,2375558559.03,9.4576987326,-15.3358,1585514287.73,11.79,-21.7131,23.11,5.075217651605,94.8040209688,美容护理,2024-10-24
sz300897,山科智能,300897,0.64,490436030.53,7.7406122168,-19.9097,64309258.15,6.18,-8.27,6.47,-0.603106420217,42.8813735652,仪器仪表,2024-10-23
sz300898,熊猫乳品,300898,0.6297,568664765.21,-19.8335652441,18.7866,78084024.19,-4.48,47.4313,8.18,1.13703831871,28.0646239988,食品饮料,2024-10-25
