stock_code,stock_name,股票代码,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,市盈率-动态,市净率,总市值,流通市值,流通股本(万股)
sh603999,读者传媒,603999.0,0.016,205911817.45,-18.1602985984,6.4842,9371885.26,7.77,199.2334,0.47,-0.092380984896,23.4036697198,文化传媒,2025-04-26,47.97,1.85,3703680000.0,3703680000.0,576000000.0
sh605001,威奥股份,605001.0,0.04,401672004.28,27.1918901458,-45.3274,16510373.22,232.2972364776,-62.3997,0.61,-0.354501890218,25.5912420046,交运设备,2025-04-26,33.72,1.11,2966289300.0,2966289300.0,392886000.0
sh605003,众望布艺,605003.0,0.21,123343206.29,7.1236123926,-25.4241,22986428.0,-2.04,79.8092,1.59,0.303989941273,30.6786035795,纺织服装,2025-04-24,37.43,1.76,2504700000.0,2504700000.0,110000000.0
sh605005,合兴股份,605005.0,0.13,403287275.12,-0.9271260376,-18.8529,52000352.29,-5.72,-24.9493,2.62,0.078292433491,33.0564050627,汽车零部件,2025-04-26,34.99,3.74,7474640000.0,7474640000.0,401000000.0
sh605006,山东玻纤,605006.0,0.01,607540524.76,18.058930443,17.1164,8734328.12,110.25,-25.4684,0.33,-0.078777993603,16.8221759282,玻璃玻纤,2025-04-30,271.26,1.87,4734995637.0,4650131587.0,600016979.0
sh605007,五洲特纸,605007.0,0.14,1988768063.79,15.2121286293,-9.1848,64675904.51,-51.56,85.5333,1.81,-0.120188843765,8.7611117054,造纸印刷,2025-04-15,22.81,1.64,5551123927.0,4674039998.0,401549828.0
sh605008,长鸿高科,605008.0,-0.03,717690413.25,-6.9266651822,-34.8121,-16428850.95,-125.46,-96.58,-0.83,0.012083419145,5.8650681482,塑料制品,2025-04-30,2893.51,4.84,9702355458.0,9702355458.0,645962414.0
sh605009,豪悦护理,605009.0,0.59,911071132.46,42.4189794063,2.5813,90611325.29,5.67,-2.6329,2.71,0.261728569809,34.6653833469,美容护理,2025-04-26,23.36,2.08,6935931390.0,6921483390.0,214619640.0
sh605011,杭州热电,605011.0,0.09,642508129.04,-15.9278237835,-31.9573,36848165.57,-18.2,-14.1626,1.57,0.038474131917,11.9007344863,公用事业,2025-04-26,39.11,3.63,8626156000.0,8626156000.0,400100000.0
sh605016,百龙创园,605016.0,0.25,313297695.15,24.271768155,-5.4238,81419631.35,52.06,29.2235,4.73,0.204665915247,39.7443984388,食品饮料,2025-04-30,24.82,4.67,8429647262.0,8429647262.0,420012320.0
sh605018,长华集团,605018.0,0.01,422823622.18,-27.8176275559,-22.8982,6791296.56,-84.87,-71.3454,0.25,0.07885986572,12.0709372189,汽车零部件,2025-04-26,82.64,2.05,5513341778.0,5499769778.0,470065793.0
sh605020,永和股份,605020.0,0.25,1137603660.68,12.3583534827,-7.2793,97390001.72,161.66,-7.1367,3.37,0.053261044648,23.4440807162,化学制品,2025-04-25,26.62,2.71,14447434043.0,14223381436.0,501176231.0
sh605028,世茂能源,605028.0,0.21,77272501.07,-16.14190106,-15.0726,33423800.59,-3.42,-29.2469,2.52,0.209993392875,52.941374478,电力行业,2025-04-26,39.0,3.76,4926400000.0,4926400000.0,160000000.0
sh605033,美邦股份,605033.0,0.22,289411865.67,-7.2657535083,10.1481,29952315.41,-32.6,566.77,2.63,-0.812838763683,33.5939193422,农药兽药,2025-04-29,41.57,2.62,3004144000.0,3004144000.0,135200000.0
sh605050,福然德,605050.0,0.18,2438488977.08,1.9323201243,-29.1169,90834661.87,18.42,-20.6741,2.12,-0.305668922068,6.983393784,物流行业,2025-04-30,27.32,1.96,8378096077.0,8378096077.0,492829181.0
sh605055,迎丰股份,605055.0,-0.02,301296952.74,-5.4533342049,-31.8957,-9861934.39,-113.2440486973,-163.3748,-0.02,-0.095555240455,11.3427094364,纺织服装,2025-04-30,-110.06,4.05,4444000000.0,4444000000.0,440000000.0
sh605056,咸亨国际,605056.0,0.05,639772001.63,46.0410442776,-60.4216,21571669.86,144.43,-82.8988,1.26,-0.340721218292,21.4648870207,仪器仪表,2025-04-30,53.98,4.11,6654777933.0,6596239953.0,406673240.0
sh605058,澳弘电子,605058.0,0.26,338048302.63,23.1662939344,-3.4944,36618662.83,17.25,-10.8237,2.11,0.368254480022,22.140778184,电子元件,2025-04-30,26.22,2.47,4234836639.0,4234836639.0,142923950.0
sh605060,联德股份,605060.0,0.19,275034192.13,-5.1312422646,11.3055,46160513.83,-10.94,12.0482,1.96,0.135456553461,35.9669047633,通用设备,2025-04-22,30.81,2.76,6724546400.0,6678384180.0,238940400.0
sh605066,天正电气,605066.0,0.07,674850942.47,1.0440101229,-5.9638,34165097.3,18.06,95.0402,1.87,0.056357759722,24.9639544598,电网设备,2025-04-26,22.84,2.12,3740198426.0,3723029456.0,502433125.0
sh605068,明新旭腾,605068.0,0.06,281526264.45,25.6035402411,-29.8853,10496018.06,-19.62,105.6968,0.63,-0.011624743241,23.7460385412,汽车零部件,2025-04-23,-84.46,3.29,4964767218.0,4964767218.0,162198495.0
sh605069,正和生态,605069.0,0.2,70863568.25,-7.6325065098,-35.7402,42015643.12,21.02,124.4438,4.7,0.044524748295,9.5237638982,环保行业,2025-04-30,45.65,2.46,2203773869.0,876118904.0,84161278.0
sh605077,华康股份,605077.0,0.27,816547532.13,28.6274593603,16.2131,81037534.15,1.3,-0.653,2.47,-0.115399732564,19.4024264511,食品饮料,2025-04-28,21.32,1.92,5700366945.0,5632265340.0,299429311.0
sh605080,浙江自然,605080.0,0.68,356630820.62,30.3980195521,68.3695,96011673.85,148.29,330.0322,4.61,0.091442015584,38.8340819448,纺织服装,2025-04-29,12.46,1.68,3628517015.0,3597201256.0,140351200.0
sh605081,太和水,605081.0,-0.05,30259715.12,-22.2901945509,262.0268,-5813135.12,-209.76,98.0526,-0.6,-0.086388782043,40.0013879245,环保行业,2025-04-30,-12.53,1.56,1430310519.0,1430310519.0,113247072.0
sh605086,龙高股份,605086.0,0.14,72654939.54,8.8216373004,-18.64,25483775.05,2.99,-19.5598,2.05,0.157467199888,57.8698926545,采掘行业,2025-04-23,40.99,3.58,4551680000.0,4551680000.0,179200000.0
sh605088,冠盛股份,605088.0,0.47,893420751.2,18.6532540699,-21.0135,83984106.91,26.84,8.5797,3.4,-0.755307344274,25.178271429,汽车零部件,2025-04-29,25.07,2.89,8112747720.0,7988610120.0,199715253.0
sh605089,味知香,605089.0,0.1428,172979731.89,4.2377948847,7.1535,19504085.49,3.16,-1.5145,1.58,0.214728474203,22.857194758,食品饮料,2025-04-29,56.37,2.99,3601800000.0,3601800000.0,138000000.0
sh605090,九丰能源,605090.0,0.8,5483807600.39,-13.4070505821,9.6974,506049632.95,5.4,239.4619,5.29,0.763871687854,11.7156289975,燃气,2025-04-18,13.68,2.28,23551811153.0,23497403842.0,677353815.0
sh605098,行动教育,605098.0,0.24,130694255.08,-7.2065685065,-40.7477,28258464.43,17.8,-61.7994,2.9,-0.424459535719,73.7693659304,教育,2025-04-30,16.88,4.43,4437333431.0,4437333431.0,119251100.0
sh605099,共创草坪,605099.0,0.39,793123104.66,15.2681261419,14.4843,155994239.9,28.73,32.6099,5.5,0.147797565519,32.5487243119,家用轻工,2025-04-28,18.04,4.39,12436339995.0,12401787615.0,401391082.0
sh605100,华丰股份,605100.0,0.07,221783679.57,-27.693455293,18.1218,11643913.53,-61.24,-44.861,0.63,-0.312932064021,11.9201445351,通用设备,2025-04-30,188.67,2.75,4962828000.0,4928028000.0,169932000.0
sh605108,同庆楼,605108.0,0.2,692143996.8,0.1670597354,4.9211,51821946.73,-21.36,210.5315,2.29,0.400631117385,22.2518994865,旅游酒店,2025-04-29,36.0,2.25,5184400000.0,5184400000.0,260000000.0
sh605111,新洁能,605111.0,0.26,449039573.34,20.8126888462,-5.0138,108270052.52,8.2,5.764,2.7,0.107825669881,36.5791637513,半导体,2025-04-25,31.84,3.6,14972739040.0,14972739040.0,415332567.0
sh605116,奥锐特,605116.0,0.3,401995270.58,19.7757854642,3.7625,119417662.41,45.3,68.2009,4.97,0.063283753177,60.733580397,化学制药,2025-04-26,19.39,3.78,9110959099.0,9064349559.0,404117234.0
sh605117,德业股份,605117.0,1.09,2566323338.58,36.2360989047,-19.5611,705543732.36,62.98,-2.1089,7.16,0.737853129804,37.2052268,光伏设备,2025-04-30,24.06,7.81,73260297801.0,73260297801.0,904448121.0
sh605118,力鼎光电,605118.0,0.1397,165101512.26,13.7718598023,-0.1825,56871301.97,65.79,-4.5951,3.71,0.167602921711,48.1171674278,光学光电子,2025-04-29,46.25,8.58,11930370200.0,11826719800.0,407116000.0
sh605122,四方新材,605122.0,0.0,247510975.42,-23.6859078095,-35.9619,-858854.17,-105.58,99.5092,-0.04,0.600097232382,3.3588667274,水泥建材,2025-04-29,-43.47,1.13,2288861120.0,2288861120.0,172354000.0
sh605123,派克新材,605123.0,0.6323,771525498.31,2.9460744202,5.5471,76616838.68,5.55,352.2423,1.72,-0.816828258308,18.4552261023,通用设备,2025-04-29,25.25,1.94,8857592205.0,8857592205.0,121170892.0
sh605128,上海沿浦,605128.0,0.26,432711041.67,-23.916679463,-44.3636,32848222.82,2.49,15.0074,1.7,0.888068274788,19.0694539389,汽车零部件,2025-04-29,60.06,4.61,9370335772.0,9370335772.0,211138706.0
sh605133,嵘泰股份,605133.0,0.26,661834584.13,29.6823383746,10.642,48225882.42,13.76,30.1816,1.8,0.321566490437,21.628788459,汽车零部件,2025-04-29,59.73,3.13,11674256118.0,9923467251.0,240394071.0
sh605136,丽人丽妆,605136.0,-0.05,360948233.43,-23.5828211959,-27.9941,-18321991.88,-91.9320944829,-639.5199,-0.74,-0.001377109463,38.80080163,商业百货,2025-04-29,-61.43,1.64,4024607925.0,4024607925.0,400458500.0
sh605138,盛泰集团,605138.0,0.04,903241683.71,-10.0275213762,-10.6006,20374220.74,200.14,197.0757,0.8,0.433097673727,17.7370438399,纺织服装,2025-04-29,66.94,1.72,4177839287.0,4177839287.0,555563735.0
sh605151,西上海,605151.0,-0.06,370811869.64,40.6147381472,-35.9147,-7661121.95,-131.55,50.3057,-0.56,-0.179887003009,14.6559833273,汽车零部件,2025-04-25,-193.19,2.03,2740869502.0,2740869502.0,134554222.0
sh605155,西大门,605155.0,0.12,186814733.6,13.3327432035,-17.8612,23033615.68,-1.14,-34.8133,1.79,0.261069883837,43.9979866824,家用轻工,2025-04-30,28.56,2.47,3187026346.0,3164308770.0,189934500.0
sh605158,华达新材,605158.0,0.08,1400533419.21,-11.8830753152,-25.9494,39004977.47,-45.13,-59.5921,1.53,-1.796771553029,5.8960743119,钢铁行业,2025-04-29,31.1,1.71,4280585400.0,4280585400.0,511420000.0
sh605162,新中港,605162.0,0.04,174028280.64,-20.4590539744,-21.9407,15453720.37,-39.2,-72.8667,1.17,0.309842434826,24.5365601803,公用事业,2025-04-30,28.41,2.77,3512673068.0,3512673068.0,400532847.0
sh605166,聚合顺,605166.0,0.26,1562641215.6,-4.6341700987,-14.8529,80786922.02,15.04,21.1591,4.11,0.095034609803,8.1678465201,化学制品,2025-04-26,16.59,1.91,3669743720.0,3669743720.0,314729307.0
sh605167,利柏特,605167.0,0.08,668013586.98,1.452103383,-25.9693,35866613.96,-8.07,-10.7941,1.93,-0.22079057127,12.3313859367,专用设备,2025-04-30,19.39,2.46,4715235000.0,4715235000.0,449070000.0
sh605168,三人行,605168.0,0.35,816942046.09,-12.7617301994,-27.3032,73461620.82,50.97,225.8882,2.7,0.623719353952,15.0733413661,文化传媒,2025-04-26,22.45,2.42,6474189640.0,6474189640.0,210816986.0
sh605169,洪通燃气,605169.0,0.08,665900433.42,43.9843749272,-16.0047,22535721.4,951.01,174.4359,1.16,0.009652766827,11.4396095282,燃气,2025-04-29,27.26,2.06,3974464000.0,3974464000.0,282880000.0
sh605177,东亚药业,605177.0,-0.06,190921213.83,-45.8506535191,-18.8327,-6919576.54,-128.78,95.255,-0.37,-1.172318084418,35.3688187579,化学制药,2025-04-30,-36.83,1.28,2226831117.0,2185252897.0,112583869.0
sh605178,时空科技,605178.0,-0.36,70565243.37,17.4296915507,-48.4767,-35632921.96,-0.0931996894,71.7043,-2.7,0.467372988345,28.3475035509,装修装饰,2025-04-29,-26.78,2.8,3550036400.0,3550036400.0,99080000.0
sh605179,一鸣食品,605179.0,0.03,654136578.47,1.7531207683,-5.6419,13306745.84,28.38,267.1179,1.21,0.132608936409,28.9459022293,食品饮料,2025-04-30,128.26,7.43,8264610000.0,8264610000.0,401000000.0
sh605180,华生科技,605180.0,0.05,76192452.55,-13.5358012924,-26.017,8265448.88,-52.93,272.1608,0.72,0.026114910237,29.6003718809,纺织服装,2025-04-25,57.3,2.3,2621190000.0,2621190000.0,169000000.0
sh605183,确成股份,605183.0,0.34,539698638.09,3.254044837,-4.1434,137711133.49,12.57,-14.7083,4.05,0.374956481994,34.578376112,橡胶制品,2025-04-24,15.36,2.42,8484016158.0,8413560678.0,412429445.0
sh605186,健麾信息,605186.0,0.03,77062237.46,116.2656148979,-37.4056,3426112.19,-34.65,630.2445,0.32,-0.211429289044,37.1705589328,医疗服务,2025-04-30,271.17,2.53,2725440000.0,2725440000.0,136000000.0
sh605188,国光连锁,605188.0,0.04,796385865.41,5.234458119,24.362,21749017.71,-18.07,494.5361,1.92,0.280551263388,22.2874343241,商业百货,2025-04-29,197.92,6.53,7876232065.0,7876232065.0,502358500.0
sh605189,富春染织,605189.0,0.03,669704604.69,24.67941071,-21.768,4835296.56,-83.62,-78.3918,0.26,-2.719102590081,11.1058553725,纺织服装,2025-04-30,114.47,1.73,3076106264.0,3076106264.0,194076105.0
sh605196,华通线缆,605196.0,0.08,1535841463.06,11.2538153243,-5.795,41705783.53,-53.79,0.4928,1.32,0.115188161417,15.6270454681,电网设备,2025-04-26,45.13,3.84,12437807690.0,12277115010.0,504400781.0
sh605198,安德利,605198.0,0.25,429818785.14,58.9774178578,9.3482,86068237.18,61.31,36.9025,3.2,1.074804800528,22.2498435053,食品饮料,2025-04-23,37.67,5.65,15152692000.0,12014503760.0,270536000.0
sh605199,葫芦娃,605199.0,0.06,336826637.75,-28.4153423875,-11.5846,24346967.51,-11.23,115.5167,3.42,-0.246501282756,39.2091076324,中药,2025-04-29,733.05,5.03,3532960280.0,3532960280.0,400108752.0
sh605208,永茂泰,605208.0,0.04,1201208116.18,45.8855377081,-10.0722,14520874.78,42.12,828.9955,0.69,-0.178978316391,5.7377697296,汽车零部件,2025-04-30,120.16,2.21,4751136000.0,4751136000.0,329940000.0
sh605218,伟时电子,605218.0,0.0648,459160170.98,12.729446036,-17.603,13670554.95,22.38,-44.4404,1.04,-0.165486122295,11.9831660034,光学光电子,2025-04-30,116.68,3.46,4546122706.0,4546122706.0,212833460.0
sh605222,起帆电缆,605222.0,0.17,4123654208.9,-14.1047781348,-35.5513,69962759.78,-17.72,193.6153,1.47,-2.57445896112,7.2779833688,电网设备,2025-04-25,24.1,1.71,7886409558.0,7886409558.0,412901024.0
sh605228,神通科技,605228.0,0.02,341896289.96,13.8169548661,-18.9341,8926522.98,-22.49,118.391,0.49,-0.081427417228,22.0431589997,汽车零部件,2025-04-23,58.17,4.76,7478278214.0,7426326314.0,429267417.0
sh605255,天普股份,605255.0,0.07,81163955.52,-9.3581128391,-18.7112,8725383.04,-10.32,-40.5649,1.06,0.20379859278,36.1144721597,汽车零部件,2025-04-25,660.31,18.46,14920422400.0,14920422400.0,134080000.0
sh605258,协和电子,605258.0,0.14,195917851.44,7.3687679055,-20.5203,11931248.29,-10.25,-51.6585,0.98,0.198966661591,19.4140194221,电子元件,2025-04-26,51.39,2.53,2976160000.0,2976160000.0,88000000.0
sh605259,绿田机械,605259.0,0.33,638638404.28,50.1149757351,-6.0717,57415406.68,56.34,21.3992,3.33,0.177404693356,19.9558667825,通用设备,2025-04-30,15.7,2.54,4412038400.0,4412038400.0,172480000.0
sh605266,健之佳,605266.0,0.22,2294216877.71,-0.8541395904,-9.9474,33525576.37,-35.85,22.8245,1.22,1.150875548146,34.9981289424,医药商业,2025-04-29,21.96,1.22,3178948029.0,3178948029.0,154542928.0
sh605268,王力安防,605268.0,0.05,494316724.27,13.5935851342,-52.2473,23797747.91,47.67,-59.2033,1.44,-0.191104482219,27.4788852776,家用轻工,2025-04-29,32.88,2.6,4463025000.0,4376962500.0,437696250.0
sh605277,新亚电子,605277.0,0.15,881594453.3,27.3939900791,-16.1745,47267361.55,18.82,-8.765,3.15,0.271260422024,14.1766730952,消费电子,2025-04-29,42.1,5.44,8350654471.0,8191970662.0,318134783.0
sh605286,同力日升,605286.0,0.43,543472661.9,11.7069309712,113.3723,72597513.16,75.64,174.5012,3.61,0.520762106786,40.2164233351,专用设备,2025-04-26,30.56,3.43,7081200000.0,7081200000.0,168000000.0
sh605287,德才股份,605287.0,0.3179,550953488.08,-15.7886130457,-52.8093,43797937.49,17.11,111.9915,2.81,0.678524341214,9.1531613087,装修装饰,2025-04-30,34.33,2.08,3234000000.0,3234000000.0,140000000.0
sh605288,凯迪股份,605288.0,0.25,277626738.17,15.6295308493,-37.2519,17300639.01,-11.72,10.6248,0.78,0.80624013318,23.0728784851,专用设备,2025-04-30,106.74,2.98,6650330429.0,6605717619.0,70198912.0
sh605289,罗曼股份,605289.0,0.13,180296655.19,49.4360596051,-24.5007,14416357.63,-20.68,128.4747,1.14,-1.207420384603,29.6417574656,装修装饰,2025-04-28,300.74,6.25,7956457425.0,7907554125.0,108337500.0
sh605296,神农集团,605296.0,0.44,1471688273.42,35.9686745241,-2.3115,228601867.5,6510.85,10.6724,4.66,0.611985421674,22.9009195974,农牧饲渔,2025-04-29,20.47,3.1,15868073645.0,15868073645.0,524564418.0
sh605298,必得科技,605298.0,0.04,79494700.31,7.6919610845,-63.7985,7222620.15,436.9242013953,-72.5828,0.71,-0.023362027362,46.445493531,交运设备,2025-04-29,177.86,7.87,7994896000.0,7858789120.0,184652000.0
sh605299,舒华体育,605299.0,0.0189,271157632.38,-0.0098481056,-47.1476,7777250.58,-41.58,-80.3165,0.6,-0.176180487441,32.2032864034,家用轻工,2025-04-25,93.79,3.13,3785345338.0,3785345338.0,409226523.0
sh605300,佳禾食品,605300.0,0.01,570527071.9,5.463348731,-9.5166,3906374.17,-91.46,204.8088,0.19,-0.18470587133,12.0188267687,食品饮料,2025-04-26,217.1,1.89,5398255332.0,5398255332.0,454398597.0
sh605303,园林股份,605303.0,-0.1,167175494.18,22.3056050994,-28.3918,-15721563.08,11.800004942,87.3913,-1.54,-0.645300717933,8.9413144034,工程建设,2025-04-30,-17.71,2.77,2636231621.0,2636231621.0,161237408.0
sh605305,中际联合,605305.0,0.46,316809959.8,31.7055828705,-13.1138,98536031.84,68.78,28.7828,3.74,0.006000402315,48.6446625596,风电设备,2025-04-29,16.84,3.3,8825955600.0,8825955600.0,212520000.0
sh605318,法狮龙,605318.0,-0.06,87773609.05,-1.3845242139,-57.1174,-7961088.93,-559.56,52.4254,-1.18,-0.400144190727,17.1775076509,装修装饰,2025-04-28,-345.04,8.2,5252958790.0,5252958790.0,125729028.0
sh605319,无锡振华,605319.0,0.38,600474444.76,22.4845260122,-24.9864,94544684.36,22.2,-25.816,3.8,0.35361138624,28.1022947575,汽车零部件,2025-04-30,22.25,3.62,8962207130.0,7658347930.0,299154216.0
sh605333,沪光股份,605333.0,0.21,1542784291.25,0.6428570879,-35.2195,93103452.53,-7.63,-59.8563,4.16,0.137761424807,14.3828927523,汽车零部件,2025-04-26,29.72,6.85,16431516167.0,16431516167.0,436776081.0
sh605336,帅丰电器,605336.0,-0.01,48950596.21,-58.3110841526,-57.9131,-1288344.63,-105.79,-107.9404,-0.07,-0.175910417259,34.1633526755,家电行业,2025-04-30,418.5,1.48,2760357373.0,2760357373.0,183412450.0
sh605337,李子园,605337.0,0.17,319977088.07,-4.3028129995,-8.8798,66165462.2,16.17,-0.6007,3.75,0.331112012788,42.8252634357,食品饮料,2025-04-29,25.89,3.1,4977699529.0,4977699529.0,390101844.0
sh605338,巴比食品,605338.0,0.16,369571674.39,4.4505846781,-19.8241,37195358.8,-6.13,-54.754,1.63,-0.00790181629,25.4733922737,食品饮料,2025-04-25,21.09,2.53,5553155225.0,5553155225.0,239566662.0
sh605339,南侨食品,605339.0,0.07,789488393.23,1.901403484,-7.6077,28963133.42,-62.21,-43.3294,0.84,0.034827676062,20.8461890271,食品饮料,2025-04-29,100.58,2.12,7234155003.0,7234155003.0,424290616.0
sh605358,立昂微,605358.0,-0.12,820439411.04,20.8190831591,0.5724,-81035822.39,-28.3199877018,61.6698,-1.11,0.17503972041,13.066887481,半导体,2025-04-29,-86.26,3.14,21913383890.0,21913383890.0,671365928.0
sh605365,立达信,605365.0,0.137,1538164520.27,8.7597125867,-17.5889,68778513.11,-0.11,-50.5195,1.8,0.235096575232,26.6926595237,家电行业,2025-04-22,54.96,2.07,7600474943.0,7600474943.0,502012876.0
sh605366,宏柏新材,605366.0,-0.01,355825096.3,-5.6843623229,-13.7573,-5619211.21,-179.42,66.5627,-0.27,-0.199108811365,9.6903278742,化学制品,2025-04-30,-74.16,1.92,3946373443.0,3946373443.0,650143895.0
sh605368,蓝天燃气,605368.0,0.18,1396134744.29,-11.734036843,18.9196,132017273.89,-34.86,154.7514,3.58,0.049182607125,17.1054872165,燃气,2025-04-30,16.83,2.18,6889090221.0,6889090221.0,714635915.0
sh605369,拱东医疗,605369.0,0.17,264475758.74,-2.737106247,-5.2658,27412464.23,-39.23,-9.3385,1.59,0.130411194579,32.4016493414,医疗器械,2025-04-26,41.58,2.47,4187161102.0,4187161102.0,220492949.0
sh605376,博迁新材,605376.0,0.18,249811049.6,24.9758417512,14.3878,47866169.95,207.25,1897.0022,3.07,-0.076994307301,32.381247879,小金属,2025-04-30,81.12,10.69,17119104000.0,17119104000.0,261600000.0
sh605377,华旺科技,605377.0,0.17,848227874.55,-10.8874725706,-7.5378,80688373.43,-45.05,33.7318,2.01,-0.7810195859,13.6731708094,造纸印刷,2025-04-30,15.77,1.3,4909831764.0,4909831764.0,556670268.0
sh605378,野马电池,605378.0,0.06,241262658.15,12.093450995,-30.7062,11973813.1,-50.27,-66.6463,0.93,0.262378966445,14.8695898176,电池,2025-04-28,115.5,5.77,7074647048.0,7074647048.0,261346400.0
sh605388,均瑶健康,605388.0,0.02,401482952.19,1.4088272363,42.6949,10907104.58,-58.29,113.8878,0.62,-0.161642579886,32.9432401024,食品饮料,2025-04-30,295.98,2.56,4419562240.0,4419562240.0,600484000.0
