datetime,stock_code,action,target_value,current_value,shares,price,resulting_ratio
2025-06-11 09:30:00,002491.SZ,BUY_ALLOC,225620.45,0.0,200,5.86,0.001039
2025-06-11 00:00:00,001268.SZ,REBAL_SELL,224397.98,233026.0,300,24.77,0.2
2025-06-11 00:00:00,600322.SH,REBAL_SELL,224397.98,232088.0,2800,2.68,0.2
2025-06-11 00:00:00,600844.SH,REBAL_SELL,224397.98,230408.0,1800,3.32,0.2
2025-06-11 00:00:00,002335.SZ,REBAL_BUY,224397.98,209818.0,300,42.86,0.2
2025-06-11 00:00:00,002491.SZ,REBAL_BUY,224397.98,1166.0,38200,5.84,0.2
2025-06-12 00:00:00,600322.SH,REBAL_SELL,223027.08,227098.0,1500,2.71,0.2
2025-06-13 09:43:00,002923.SZ,BUY_ALLOC,224351.88,0.0,15800,14.17,0.199585
2025-06-13 09:55:00,603725.SH,BUY_ALLOC,225530.29,0.0,27600,8.17,0.199966
2025-06-13 00:00:00,600322.SH,REBAL_SELL,226225.34,237024.0,3700,2.88,0.2
2025-06-13 00:00:00,603725.SH,REBAL_SELL,226225.34,229080.0,300,8.29,0.2
2025-06-16 09:32:00,002366.SZ,BUY_ALLOC,224874.87,0.0,30500,7.36,0.199649
2025-06-16 14:00:00,003010.SZ,BUY_ALLOC,225950.42,0.0,3800,58.13,0.195524
2025-06-16 00:00:00,600322.SH,REBAL_BUY,227501.53,223224.0,1500,2.84,0.2
2025-06-16 00:00:00,603725.SH,REBAL_BUY,227501.53,223041.0,500,8.18,0.2
2025-06-16 00:00:00,002366.SZ,REBAL_SELL,227501.53,234545.0,900,7.68,0.2
2025-06-17 00:00:00,600322.SH,REBAL_SELL,225680.55,231489.0,2000,2.89,0.2
2025-06-17 00:00:00,002366.SZ,REBAL_SELL,225680.55,250416.0,2900,8.45,0.2
2025-06-17 00:00:00,003010.SZ,REBAL_SELL,225680.55,241414.0,200,63.47,0.2
2025-06-18 13:58:00,603086.SH,BUY_ALLOC,234452.63,0.0,23300,10.05,0.199755
2025-06-18 00:00:00,603086.SH,REBAL_SELL,230743.83,233466.0,200,10.01,0.2
2025-06-19 09:30:00,002190.SZ,BUY_ALLOC,228924.63,0.0,6100,37.44,0.199528
2025-06-19 09:32:00,002899.SZ,BUY_ALLOC,228852.99,0.0,10000,22.67,0.198118
2025-06-19 00:00:00,002190.SZ,REBAL_BUY,227620.07,220088.0,200,36.12,0.2
2025-06-19 00:00:00,002899.SZ,REBAL_BUY,227620.07,217800.0,400,21.8,0.2
2025-06-20 09:30:00,002537.SZ,BUY_ALLOC,222392.67,0.0,25100,8.86,0.199994
2025-06-20 09:30:00,605398.SH,BUY_ALLOC,222320.23,0.0,7200,30.61,0.198265
2025-06-20 09:31:00,603332.SH,BUY_ALLOC,222254.99,0.0,12100,18.16,0.197733
2025-06-20 00:00:00,002537.SZ,REBAL_BUY,221998.99,216111.0,600,8.62,0.2
2025-06-20 00:00:00,605398.SH,REBAL_BUY,221998.99,204408.0,600,28.42,0.2
2025-06-20 00:00:00,603332.SH,REBAL_BUY,221998.99,203159.0,1100,16.81,0.2
2025-06-23 09:30:00,002855.SZ,BUY_ALLOC,210187.24,0.0,11500,18.15,0.198609
2025-06-23 09:30:00,603685.SH,BUY_ALLOC,210120.36,0.0,14700,13.11,0.183435
2025-06-23 00:00:00,002537.SZ,REBAL_SELL,215009.4,243379.0,2900,9.46,0.2
2025-06-23 00:00:00,603685.SH,REBAL_BUY,215009.4,202272.0,900,13.77,0.2
2025-06-24 00:00:00,002537.SZ,REBAL_SELL,224735.92,237576.0,1200,10.41,0.2
2025-06-25 10:27:00,002657.SZ,BUY_ALLOC,226148.27,0.0,8600,26.24,0.199572
2025-06-25 00:00:00,002537.SZ,REBAL_SELL,227088.91,247536.0,1700,11.45,0.2
2025-06-25 00:00:00,002657.SZ,REBAL_SELL,227088.91,244756.0,600,28.43,0.2
2025-06-26 09:42:00,603226.SH,BUY_ALLOC,236072.85,0.0,19500,12.07,0.1994
2025-06-26 00:00:00,603226.SH,REBAL_SELL,231525.89,242385.0,800,12.42,0.2
2025-06-27 09:30:00,600604.SH,BUY_ALLOC,234678.69,0.0,45200,5.19,0.199923
2025-06-27 09:30:00,603716.SH,BUY_ALLOC,234564.83,0.0,17300,13.55,0.199872
2025-06-27 09:31:00,003026.SZ,BUY_ALLOC,234506.79,0.0,6600,35.22,0.198248
2025-06-27 09:31:00,600590.SH,BUY_ALLOC,234509.94,0.0,500,9.27,0.003953
2025-06-27 09:31:00,600800.SH,BUY_ALLOC,234528.94,0.0,100,4.16,0.000355
2025-06-27 00:00:00,603716.SH,REBAL_SELL,234528.54,240643.0,400,13.9,0.2
2025-06-27 00:00:00,003026.SZ,REBAL_SELL,234528.54,241560.0,100,36.56,0.2
2025-06-30 00:00:00,603226.SH,REBAL_SELL,237136.41,250019.0,900,13.36,0.2
2025-06-30 00:00:00,600604.SH,REBAL_BUY,237136.41,233232.0,700,5.17,0.2
2025-06-30 00:00:00,603716.SH,REBAL_SELL,237136.41,243360.0,400,14.39,0.2
2025-06-30 00:00:00,600590.SH,REBAL_BUY,237136.41,4885.0,23700,9.78,0.2
2025-07-01 00:00:00,603226.SH,REBAL_SELL,238382.41,240300.0,100,13.49,0.2
2025-07-01 00:00:00,603716.SH,REBAL_SELL,238382.41,261360.0,1400,15.82,0.2
2025-07-01 00:00:00,600800.SH,REBAL_BUY,238382.41,418.0,56900,4.18,0.2
2025-07-02 09:52:00,003031.SZ,BUY_ALLOC,244025.81,0.0,4600,52.55,0.198118
2025-07-02 00:00:00,603716.SH,REBAL_SELL,242886.3,263042.0,1100,17.4,0.2
2025-07-03 09:31:00,002165.SZ,BUY_ALLOC,246849.59,0.0,24400,10.09,0.19947
2025-07-03 00:00:00,603716.SH,REBAL_SELL,248679.37,268240.0,1000,19.14,0.2
2025-07-03 00:00:00,002165.SZ,REBAL_BUY,248679.37,246440.0,200,10.11,0.2
2025-07-04 09:30:00,603040.SH,BUY_ALLOC,254746.86,0.0,6100,41.55,0.198986
2025-07-04 09:30:00,603127.SH,BUY_ALLOC,254672.71,0.0,11600,21.83,0.198865
2025-07-04 00:00:00,603716.SH,REBAL_SELL,252974.96,274040.0,900,21.06,0.2
2025-07-04 00:00:00,603127.SH,REBAL_SELL,252974.96,259376.0,200,22.34,0.2
2025-07-07 09:30:00,000670.SZ,BUY_ALLOC,254846.46,0.0,32400,7.86,0.199857
2025-07-07 09:30:00,603823.SH,BUY_ALLOC,254756.19,0.0,17900,14.1,0.198142
2025-07-07 00:00:00,603127.SH,REBAL_SELL,255643.68,260604.0,200,22.84,0.2
2025-07-07 00:00:00,603823.SH,REBAL_BUY,255643.68,252390.0,200,14.11,0.2
2025-07-08 09:30:00,000530.SZ,BUY_ALLOC,258220.08,0.0,37200,6.94,0.19996
2025-07-08 00:00:00,000670.SZ,REBAL_BUY,262982.34,256284.0,800,7.92,0.2
2025-07-08 00:00:00,000530.SZ,REBAL_SELL,262982.34,269700.0,900,7.24,0.2
2025-07-09 09:30:00,002093.SZ,BUY_ALLOC,262853.14,0.0,19300,13.61,0.199863
2025-07-09 09:30:00,605028.SH,BUY_ALLOC,262788.27,0.0,12900,20.29,0.199203
2025-07-09 00:00:00,002093.SZ,REBAL_BUY,260527.12,256497.0,300,13.3,0.2
2025-07-09 00:00:00,605028.SH,REBAL_SELL,260527.12,279930.0,800,21.68,0.2
2025-07-11 09:30:00,603086.SH,BUY_ALLOC,258499.51,0.0,23900,10.78,0.199337
2025-07-11 09:36:00,603081.SH,BUY_ALLOC,258425.94,0.0,21900,11.79,0.199826
2025-07-11 00:00:00,603086.SH,REBAL_BUY,259013.32,251428.0,700,10.53,0.2
2025-07-11 00:00:00,603081.SH,REBAL_SELL,259013.32,263676.0,300,12.03,0.2
2025-07-14 00:00:00,603081.SH,REBAL_SELL,259226.62,285984.0,2000,13.23,0.2
2025-07-15 09:30:00,000819.SZ,BUY_ALLOC,264241.57,0.0,14700,17.87,0.198825
2025-07-15 09:31:00,003029.SZ,BUY_ALLOC,264156.51,0.0,8600,30.62,0.199376
2025-07-15 09:32:00,002912.SZ,BUY_ALLOC,264181.77,0.0,10200,25.87,0.199767
2025-07-15 09:34:00,600353.SH,BUY_ALLOC,265032.58,0.0,18200,14.56,0.199969
2025-07-15 00:00:00,003029.SZ,REBAL_BUY,265363.22,260408.0,100,30.31,0.2
2025-07-15 00:00:00,002912.SZ,REBAL_SELL,265363.22,283662.0,600,27.78,0.2
2025-07-15 00:00:00,600353.SH,REBAL_BUY,265363.22,263354.0,100,14.48,0.2
2025-07-16 09:30:00,002628.SZ,BUY_ALLOC,263971.16,0.0,53800,4.9,0.199734
2025-07-16 09:30:00,002633.SZ,BUY_ALLOC,263944.8,0.0,900,16.63,0.011341
2025-07-16 00:00:00,000819.SZ,REBAL_SELL,263939.7,268569.0,200,18.25,0.2
2025-07-16 00:00:00,002912.SZ,REBAL_BUY,263939.7,258816.0,100,26.99,0.2
2025-07-17 00:00:00,000819.SZ,REBAL_BUY,264996.25,262740.0,100,18.14,0.2
2025-07-17 00:00:00,002633.SZ,REBAL_BUY,264996.25,15102.0,14800,16.8,0.2
2025-07-18 09:38:00,603266.SH,BUY_ALLOC,266445.78,0.0,13200,20.15,0.19965
2025-07-18 10:20:00,002995.SZ,BUY_ALLOC,268267.18,0.0,13400,19.94,0.199201
2025-07-21 00:00:00,002628.SZ,REBAL_SELL,268708.58,297514.0,5200,5.52,0.2
2025-07-21 00:00:00,002633.SZ,REBAL_BUY,268708.58,261562.0,400,16.68,0.2
2025-07-22 09:30:00,002900.SZ,BUY_ALLOC,275392.91,0.0,17100,16.1,0.19994
2025-07-22 09:30:00,603090.SH,BUY_ALLOC,275296.98,0.0,100,27.8,0.00202
2025-07-22 00:00:00,002633.SZ,REBAL_BUY,269707.62,267260.0,100,16.62,0.2
2025-07-22 00:00:00,002900.SZ,REBAL_SELL,269707.62,272574.0,100,15.92,0.2
2025-07-22 00:00:00,603090.SH,REBAL_BUY,269707.62,2890.0,9200,28.93,0.2
2025-07-23 09:30:00,600760.SH,BUY_ALLOC,268418.4,0.0,4100,65.14,0.198998
2025-07-23 09:31:00,002067.SZ,BUY_ALLOC,268334.3,0.0,60900,4.4,0.199721
2025-07-23 09:33:00,000010.SZ,BUY_ALLOC,268672.9,0.0,400,3.45,0.001027
2025-07-23 00:00:00,002633.SZ,REBAL_SELL,266542.76,270540.0,200,16.68,0.2
2025-07-23 00:00:00,600760.SH,REBAL_BUY,266542.76,258792.0,100,63.18,0.2
2025-07-23 00:00:00,002067.SZ,REBAL_SELL,266542.76,274050.0,1600,4.5,0.2
2025-07-23 00:00:00,000010.SZ,REBAL_BUY,266542.76,1368.0,77500,3.42,0.2
2025-07-24 00:00:00,002633.SZ,REBAL_SELL,266554.75,273280.0,300,17.06,0.2
2025-07-24 00:00:00,002067.SZ,REBAL_SELL,266554.75,273966.0,1600,4.62,0.2
2025-07-24 00:00:00,000010.SZ,REBAL_SELL,266554.75,268755.0,600,3.45,0.2
2025-07-25 00:00:00,002067.SZ,REBAL_SELL,268664.47,274075.0,1100,4.75,0.2
2025-07-28 00:00:00,002067.SZ,REBAL_BUY,269608.96,266586.0,600,4.71,0.2
2025-07-29 09:31:00,603528.SH,BUY_ALLOC,269622.36,0.0,30800,8.73,0.199452
2025-07-29 09:34:00,603725.SH,BUY_ALLOC,270581.07,0.0,28700,9.41,0.19962
2025-07-29 00:00:00,002067.SZ,REBAL_SELL,272964.86,276848.0,800,4.84,0.2
2025-07-29 00:00:00,603528.SH,REBAL_BUY,272964.86,270424.0,200,8.79,0.2
2025-07-29 00:00:00,603725.SH,REBAL_SELL,272964.86,291592.0,1800,10.15,0.2
2025-07-30 00:00:00,603725.SH,REBAL_BUY,268389.56,258509.0,1000,9.62,0.2
2025-07-31 09:33:00,600895.SH,BUY_ALLOC,266451.76,0.0,8100,32.62,0.198326
2025-07-31 14:45:00,002975.SZ,BUY_ALLOC,267057.14,0.0,6600,39.88,0.197117
2025-07-31 00:00:00,600895.SH,REBAL_BUY,269351.22,260820.0,200,32.23,0.2
2025-07-31 00:00:00,002975.SZ,REBAL_BUY,269351.22,261558.0,100,39.67,0.2
2025-08-01 09:30:00,002796.SZ,BUY_ALLOC,262874.62,0.0,20400,12.88,0.199907
2025-08-01 09:30:00,600276.SH,BUY_ALLOC,262807.54,0.0,4100,62.89,0.196226
2025-08-01 00:00:00,600895.SH,REBAL_SELL,262732.56,271161.0,200,32.64,0.2
2025-08-01 00:00:00,600276.SH,REBAL_BUY,262732.56,251371.0,100,61.37,0.2
2025-08-04 00:00:00,002975.SZ,REBAL_SELL,261403.26,280328.0,400,41.8,0.2
2025-08-06 14:38:00,603757.SH,BUY_ALLOC,265821.39,0.0,9700,27.35,0.199604
2025-08-06 00:00:00,002975.SZ,REBAL_SELL,266551.46,293202.0,500,46.49,0.2
2025-08-07 09:43:00,002017.SZ,BUY_ALLOC,272597.53,0.0,10100,26.74,0.198149
2025-08-07 10:18:00,603176.SH,BUY_ALLOC,274974.32,0.0,40600,6.76,0.199623
2025-08-07 00:00:00,002017.SZ,REBAL_SELL,280092.03,310272.0,900,30.69,0.2
2025-08-07 00:00:00,603176.SH,REBAL_BUY,280092.03,270396.0,1400,6.67,0.2
2025-08-08 09:30:00,605298.SH,BUY_ALLOC,281557.27,0.0,16200,17.29,0.198963
2025-08-08 09:31:00,002331.SZ,BUY_ALLOC,281464.46,0.0,31900,8.8,0.199471
2025-08-08 09:31:00,600879.SH,BUY_ALLOC,282712.39,0.0,1500,11.18,0.011864
2025-08-08 00:00:00,603757.SH,REBAL_SELL,280724.29,283822.0,100,29.23,0.2
2025-08-08 00:00:00,603176.SH,REBAL_SELL,280724.29,307860.0,3700,7.32,0.2
2025-08-08 00:00:00,605298.SH,REBAL_SELL,280724.29,289818.0,500,17.87,0.2
2025-08-08 00:00:00,002331.SZ,REBAL_BUY,280724.29,269555.0,1300,8.46,0.2
2025-08-08 00:00:00,600879.SH,REBAL_BUY,280724.29,16980.0,23200,11.33,0.2
2025-08-11 09:30:00,000980.SZ,BUY_ALLOC,291788.8,0.0,13200,2.35,0.021262
2025-08-11 00:00:00,603757.SH,REBAL_SELL,290378.86,309024.0,500,32.16,0.2
2025-08-11 00:00:00,605298.SH,REBAL_SELL,290378.86,308976.0,900,19.66,0.2
2025-08-11 00:00:00,002331.SZ,REBAL_SELL,290378.86,308760.0,1900,9.29,0.2
2025-08-11 00:00:00,600879.SH,REBAL_BUY,290378.86,288496.0,100,11.69,0.2
2025-08-11 00:00:00,000980.SZ,REBAL_BUY,290378.86,31152.0,109800,2.36,0.2
2025-08-12 00:00:00,603757.SH,REBAL_SELL,307086.73,322231.0,400,35.37,0.2
2025-08-12 00:00:00,605298.SH,REBAL_SELL,307086.73,320420.0,600,21.63,0.2
2025-08-12 00:00:00,000980.SZ,REBAL_BUY,307086.73,296430.0,4400,2.41,0.2
2025-08-13 09:31:00,002072.SZ,BUY_ALLOC,328079.96,0.0,43200,7.58,0.19962
2025-08-13 09:33:00,002354.SZ,BUY_ALLOC,329170.41,0.0,42200,7.77,0.199224
2025-08-13 00:00:00,603757.SH,REBAL_SELL,329475.22,338865.0,200,38.91,0.2
2025-08-13 00:00:00,605298.SH,REBAL_SELL,329475.22,338244.0,300,23.8,0.2
2025-08-13 00:00:00,000980.SZ,REBAL_BUY,329475.22,318500.0,4300,2.5,0.2
2025-08-14 00:00:00,603757.SH,REBAL_SELL,327574.14,364225.0,800,42.81,0.2
2025-08-14 00:00:00,000980.SZ,REBAL_BUY,327574.14,300276.0,11900,2.28,0.2
2025-08-15 09:30:00,000628.SZ,BUY_ALLOC,326001.2,0.0,6400,50.93,0.19997
2025-08-15 09:30:00,002364.SZ,BUY_ALLOC,325904.6,0.0,17300,18.79,0.199486
2025-08-15 09:30:00,603186.SH,BUY_ALLOC,325802.9,0.0,8500,35.62,0.185861
2025-08-15 00:00:00,603757.SH,REBAL_SELL,325704.62,362978.0,700,47.09,0.2
2025-08-15 00:00:00,000980.SZ,REBAL_SELL,325704.62,347512.0,9000,2.42,0.2
2025-08-15 00:00:00,000628.SZ,REBAL_SELL,325704.62,331008.0,100,51.67,0.2
2025-08-15 00:00:00,002364.SZ,REBAL_SELL,325704.62,357072.0,1500,20.62,0.2
2025-08-18 09:31:00,003029.SZ,BUY_ALLOC,359504.86,0.0,3200,28.46,0.050665
2025-08-19 00:00:00,002364.SZ,REBAL_SELL,364987.71,394526.0,1100,24.95,0.2
2025-08-19 00:00:00,003029.SZ,REBAL_BUY,364987.71,91616.0,9500,28.66,0.2
2025-08-20 09:30:00,002342.SZ,BUY_ALLOC,367723.34,0.0,42300,8.69,0.199926
2025-08-20 09:31:00,000892.SZ,BUY_ALLOC,367601.99,0.0,71200,5.16,0.199886
2025-08-20 09:39:00,601798.SH,BUY_ALLOC,369558.85,0.0,2600,10.64,0.014971
2025-08-20 00:00:00,002342.SZ,REBAL_SELL,363084.07,366318.0,300,8.65,0.2
2025-08-20 00:00:00,000892.SZ,REBAL_SELL,363084.07,367392.0,800,5.15,0.2
2025-08-20 00:00:00,601798.SH,REBAL_BUY,363084.07,27768.0,31300,10.69,0.2
2025-08-21 09:30:00,002551.SZ,BUY_ALLOC,359172.41,0.0,72800,4.93,0.199851
2025-08-21 09:30:00,003033.SZ,BUY_ALLOC,359136.52,0.0,7000,50.45,0.196666
2025-08-21 09:54:00,600841.SH,BUY_ALLOC,359031.2,0.0,200,7.48,0.000833
2025-08-21 00:00:00,002342.SZ,REBAL_SELL,358436.44,377160.0,2000,8.97,0.2
2025-08-21 00:00:00,002551.SZ,REBAL_BUY,358436.44,340704.0,3700,4.68,0.2
2025-08-21 00:00:00,600841.SH,REBAL_BUY,358436.44,1490.0,47900,7.46,0.2
2025-08-22 00:00:00,601798.SH,REBAL_SELL,349229.1,365781.0,1500,10.78,0.2
2025-08-25 09:30:00,600805.SH,BUY_ALLOC,351067.09,0.0,58700,5.98,0.199977
2025-08-25 00:00:00,600805.SH,REBAL_BUY,348289.05,344569.0,600,5.88,0.2
2025-08-26 09:31:00,600104.SH,BUY_ALLOC,347350.05,0.0,17000,20.36,0.199292
2025-08-26 09:44:00,603031.SH,BUY_ALLOC,347791.44,0.0,8900,38.85,0.198835
2025-08-26 00:00:00,600104.SH,REBAL_BUY,349401.57,334050.0,700,19.67,0.2
2025-08-26 00:00:00,603031.SH,REBAL_BUY,349401.57,330368.0,500,37.16,0.2
2025-08-28 09:30:00,000818.SZ,BUY_ALLOC,339317.61,0.0,12600,26.75,0.198663
2025-08-28 09:31:00,002290.SZ,BUY_ALLOC,339208.3,0.0,9600,35.28,0.199693
2025-08-28 13:30:00,002555.SZ,BUY_ALLOC,339366.43,0.0,17800,19.03,0.199627
2025-08-28 00:00:00,000818.SZ,REBAL_BUY,340507.36,332262.0,300,26.4,0.2
2025-08-28 00:00:00,002290.SZ,REBAL_SELL,340507.36,348672.0,200,36.28,0.2
2025-08-28 00:00:00,002555.SZ,REBAL_SELL,340507.36,347634.0,300,19.51,0.2
2025-08-29 09:32:00,002918.SZ,BUY_ALLOC,342529.76,0.0,26000,13.13,0.199329
2025-08-29 09:32:00,603615.SH,BUY_ALLOC,343223.62,0.0,13200,25.91,0.199294
2025-08-29 09:33:00,600980.SH,BUY_ALLOC,345275.02,0.0,100,27.98,0.001621
2025-08-29 00:00:00,002290.SZ,REBAL_BUY,343255.09,337272.0,100,35.92,0.2
2025-08-29 00:00:00,002918.SZ,REBAL_BUY,343255.09,335140.0,600,12.9,0.2
2025-08-29 00:00:00,603615.SH,REBAL_BUY,343255.09,339504.0,100,25.75,0.2
2025-09-01 09:30:00,605100.SH,BUY_ALLOC,339379.69,0.0,11300,27.84,0.185392
2025-09-01 00:00:00,002555.SZ,REBAL_SELL,336682.98,343875.0,300,19.63,0.2
2025-09-01 00:00:00,002918.SZ,REBAL_SELL,336682.98,355110.0,1300,13.34,0.2
2025-09-01 00:00:00,603615.SH,REBAL_SELL,336682.98,354977.0,600,26.66,0.2
2025-09-01 00:00:00,600980.SH,REBAL_BUY,336682.98,2828.0,11800,28.31,0.2
2025-09-01 00:00:00,605100.SH,REBAL_BUY,336682.98,318434.0,600,28.21,0.2
2025-09-03 11:05:00,601958.SH,BUY_ALLOC,327844.05,0.0,19900,16.42,0.199337
2025-09-03 13:06:00,002716.SZ,BUY_ALLOC,331671.98,0.0,55200,6.0,0.199715
2025-09-03 13:38:00,001222.SZ,BUY_ALLOC,335944.46,0.0,12900,26.02,0.199829
2025-09-03 13:47:00,605289.SH,BUY_ALLOC,336994.49,0.0,6400,52.3,0.19865
2025-09-03 00:00:00,601958.SH,REBAL_BUY,339802.62,323375.0,1000,16.27,0.2
2025-09-03 00:00:00,002716.SZ,REBAL_BUY,339802.62,331200.0,1400,6.01,0.2
2025-09-03 00:00:00,001222.SZ,REBAL_BUY,339802.62,332820.0,200,25.83,0.2
2025-09-03 00:00:00,605289.SH,REBAL_BUY,339802.62,329600.0,100,51.55,0.2
2025-09-04 09:30:00,605055.SH,BUY_ALLOC,326710.19,0.0,35900,7.66,0.168341
2025-09-04 00:00:00,001222.SZ,REBAL_SELL,314352.02,352390.0,1400,26.87,0.2
2025-09-04 00:00:00,605055.SH,REBAL_BUY,314352.02,270686.0,5700,7.55,0.2
2025-09-05 09:30:00,605050.SH,BUY_ALLOC,314384.95,0.0,18200,17.24,0.199608
2025-09-05 00:00:00,001222.SZ,REBAL_BUY,316661.67,313560.0,100,26.83,0.2
2025-09-05 00:00:00,605050.SH,REBAL_SELL,316661.67,334880.0,900,18.38,0.2
2025-09-08 09:31:00,002426.SZ,BUY_ALLOC,322732.62,0.0,85600,3.77,0.199987
2025-09-08 00:00:00,605050.SH,REBAL_SELL,323385.14,350152.0,1300,20.22,0.2
2025-09-08 00:00:00,002426.SZ,REBAL_SELL,323385.14,328704.0,1300,3.84,0.2
2025-09-09 09:30:00,603127.SH,BUY_ALLOC,327929.32,0.0,9700,33.69,0.199307
2025-09-09 09:31:00,002796.SZ,BUY_ALLOC,327838.44,0.0,21000,15.55,0.199214
2025-09-09 11:19:00,002534.SZ,BUY_ALLOC,327847.78,0.0,2000,13.74,0.016764
2025-09-09 00:00:00,603127.SH,REBAL_BUY,331704.55,312534.0,500,32.25,0.2
2025-09-09 00:00:00,002796.SZ,REBAL_BUY,331704.55,320880.0,700,15.3,0.2
2025-09-09 00:00:00,002534.SZ,REBAL_BUY,331704.55,27200.0,22300,13.61,0.2
2025-09-10 09:30:00,603863.SH,BUY_ALLOC,330092.92,0.0,16700,19.66,0.198927
2025-09-10 09:37:00,603657.SH,BUY_ALLOC,329993.28,0.0,7200,43.77,0.191
2025-09-10 00:00:00,603127.SH,REBAL_SELL,332291.78,361488.0,800,35.4,0.2
2025-09-10 00:00:00,002534.SZ,REBAL_SELL,332291.78,337527.0,300,13.88,0.2
2025-09-10 00:00:00,603863.SH,REBAL_SELL,332291.78,353205.0,900,21.13,0.2
2025-09-10 00:00:00,603657.SH,REBAL_BUY,332291.78,320832.0,200,44.6,0.2
2025-09-11 09:30:00,000962.SZ,BUY_ALLOC,342257.65,0.0,14900,22.83,0.198778
2025-09-11 09:30:00,002859.SZ,BUY_ALLOC,342164.03,0.0,1600,31.33,0.029301
2025-09-11 09:30:00,601218.SH,BUY_ALLOC,342149.42,0.0,500,4.8,0.001403
2025-09-11 00:00:00,603863.SH,REBAL_BUY,339975.89,332748.0,300,21.08,0.2
2025-09-11 00:00:00,000962.SZ,REBAL_SELL,339975.89,350746.0,400,23.52,0.2
2025-09-11 00:00:00,002859.SZ,REBAL_BUY,339975.89,51840.0,8800,32.43,0.2
2025-09-11 00:00:00,601218.SH,REBAL_BUY,339975.89,2380.0,70900,4.76,0.2
2025-09-12 00:00:00,002534.SZ,REBAL_SELL,347196.68,352560.0,300,14.68,0.2
2025-09-12 00:00:00,000962.SZ,REBAL_SELL,347196.68,358150.0,400,24.68,0.2
2025-09-12 00:00:00,002859.SZ,REBAL_BUY,347196.68,339664.0,200,32.69,0.2
2025-09-12 00:00:00,601218.SH,REBAL_SELL,347196.68,347718.0,100,4.87,0.2
2025-09-15 09:30:00,002276.SZ,BUY_ALLOC,353162.88,0.0,20200,17.48,0.199962
2025-09-15 09:31:00,002636.SZ,BUY_ALLOC,353046.77,0.0,2200,13.16,0.016401
2025-09-15 00:00:00,002534.SZ,REBAL_SELL,352415.52,358818.0,400,15.12,0.2
2025-09-15 00:00:00,000962.SZ,REBAL_BUY,352415.52,343335.0,300,24.37,0.2
2025-09-15 00:00:00,002859.SZ,REBAL_BUY,352415.52,341426.0,300,32.24,0.2
2025-09-15 00:00:00,002276.SZ,REBAL_SELL,352415.52,363600.0,600,17.98,0.2
2025-09-15 00:00:00,002636.SZ,REBAL_BUY,352415.52,29480.0,24000,13.41,0.2
2025-09-16 00:00:00,000962.SZ,REBAL_BUY,355137.86,348768.0,200,24.24,0.2
2025-09-16 00:00:00,002859.SZ,REBAL_SELL,355137.86,360136.0,100,33.01,0.2
2025-09-16 00:00:00,002276.SZ,REBAL_SELL,355137.86,365736.0,500,18.64,0.2
2025-09-16 00:00:00,002636.SZ,REBAL_BUY,355137.86,352914.0,100,13.48,0.2
2025-09-17 09:30:00,600071.SH,BUY_ALLOC,360487.66,0.0,1000,23.67,0.013132
2025-09-17 00:00:00,002534.SZ,REBAL_BUY,358705.0,350898.0,500,15.08,0.2
2025-09-17 00:00:00,002859.SZ,REBAL_BUY,358705.0,350784.0,200,32.51,0.2
2025-09-17 00:00:00,002276.SZ,REBAL_BUY,358705.0,344564.0,700,18.06,0.2
2025-09-17 00:00:00,600071.SH,REBAL_BUY,358705.0,23550.0,14200,23.57,0.2
2025-09-18 09:50:00,603950.SH,BUY_ALLOC,353884.67,0.0,9300,36.35,0.191054
2025-09-18 00:00:00,002276.SZ,REBAL_SELL,352730.59,360360.0,400,18.18,0.2
2025-09-18 00:00:00,603950.SH,REBAL_BUY,352730.59,338799.0,300,36.47,0.2
2025-09-19 09:30:00,002196.SZ,BUY_ALLOC,351930.7,0.0,34000,10.35,0.199983
2025-09-19 09:30:00,003033.SZ,BUY_ALLOC,351827.51,0.0,6700,51.75,0.197099
2025-09-19 09:45:00,002245.SZ,BUY_ALLOC,351725.83,0.0,18100,19.37,0.199358
2025-09-19 00:00:00,002276.SZ,REBAL_SELL,351537.34,362780.0,600,18.68,0.2
2025-09-19 00:00:00,002196.SZ,REBAL_BUY,351537.34,330820.0,2100,9.74,0.2
2025-09-22 09:30:00,002272.SZ,BUY_ALLOC,351976.98,0.0,18600,18.01,0.190345
2025-09-22 00:00:00,002276.SZ,REBAL_SELL,351400.57,386716.0,1700,20.55,0.2
2025-09-22 00:00:00,003033.SZ,REBAL_SELL,351400.57,357713.0,100,53.34,0.2
2025-09-22 00:00:00,002245.SZ,REBAL_SELL,351400.57,356208.0,200,19.66,0.2
2025-09-22 00:00:00,002272.SZ,REBAL_BUY,351400.57,343542.0,400,18.49,0.2
2025-09-23 09:33:00,002303.SZ,BUY_ALLOC,359591.88,0.0,77400,4.64,0.199746
2025-09-23 00:00:00,002245.SZ,REBAL_SELL,359648.62,363728.0,200,20.3,0.2
2025-09-23 00:00:00,002272.SZ,REBAL_SELL,359648.62,369550.0,500,19.43,0.2
2025-09-24 00:00:00,003033.SZ,REBAL_BUY,365185.02,352308.0,200,53.43,0.2
2025-09-25 09:30:00,002060.SZ,BUY_ALLOC,364468.36,0.0,90800,4.01,0.199802
2025-09-25 09:30:00,002515.SZ,BUY_ALLOC,364431.95,0.0,49200,7.4,0.199807
2025-09-25 09:30:00,600798.SH,BUY_ALLOC,364297.14,0.0,84900,4.29,0.199958
