date,stock_code
20240513,001316.SZ
20240513,002526.SZ
20240513,600463.SH
20240513,603787.SH
20240514,002244.SZ
20240514,600203.SH
20240515,000791.SZ
20240515,601022.SH
20240515,603508.SH
20240515,603556.SH
20240515,605169.SH
20240516,000628.SZ
20240516,000737.SZ
20240516,002037.SZ
20240516,002067.SZ
20240516,002244.SZ
20240516,002857.SZ
20240516,003033.SZ
20240516,600630.SH
20240516,603713.SH
20240517,001360.SZ
20240517,002312.SZ
20240517,600622.SH
20240517,600844.SH
20240520,000819.SZ
20240520,001322.SZ
20240520,002047.SZ
20240520,002410.SZ
20240520,600749.SH
20240520,603378.SH
20240521,001696.SZ
20240521,002438.SZ
20240521,002952.SZ
20240521,600622.SH
20240522,000819.SZ
20240522,002198.SZ
20240522,600979.SH
20240523,002074.SZ
20240523,002404.SZ
20240523,002846.SZ
20240523,600203.SH
20240523,603890.SH
20240524,002413.SZ
20240524,002851.SZ
20240524,603396.SH
20240527,002669.SZ
20240527,002761.SZ
20240528,000722.SZ
20240528,000875.SZ
20240528,600149.SH
20240529,000520.SZ
20240529,000863.SZ
20240529,002889.SZ
20240529,600268.SH
20240529,600550.SH
20240529,600895.SH
20240529,603650.SH
20240530,000767.SZ
20240530,000875.SZ
20240530,600171.SH
20240530,600868.SH
20240531,002889.SZ
20240531,600052.SH
20240531,600774.SH
20240531,603319.SH
20240531,603650.SH
20240603,002977.SZ
20240603,003021.SZ
20240604,000037.SZ
20240604,000829.SZ
20240604,001288.SZ
20240604,002356.SZ
20240605,003021.SZ
20240605,605577.SH
20240606,000564.SZ
20240606,600312.SH
20240606,600550.SH
20240606,601028.SH
20240606,603767.SH
20240606,603836.SH
20240607,003026.SZ
20240611,600312.SH
20240611,603836.SH
20240611,605090.SH
20240612,002338.SZ
20240612,002453.SZ
20240612,002862.SZ
20240612,002968.SZ
20240612,002989.SZ
20240612,603320.SH
20240613,002579.SZ
20240613,002607.SZ
20240613,600843.SH
20240613,603324.SH
20240613,603826.SH
20240614,001339.SZ
20240614,002031.SZ
20240614,002453.SZ
20240614,002862.SZ
20240614,603580.SH
20240614,605577.SH
20240617,000839.SZ
20240617,600052.SH
20240617,600843.SH
20240617,603324.SH
20240618,001339.SZ
20240619,002198.SZ
20240619,603679.SH
20240620,603390.SH
20240620,603528.SH
20240621,002037.SZ
20240624,
20240625,
20240626,600378.SH
20240627,002016.SZ
20240627,002562.SZ
20240627,600216.SH
20240627,600855.SH
20240627,603726.SH
20240628,001258.SZ
20240628,600231.SH
20240628,603721.SH
20240701,600216.SH
20240701,600250.SH
20240701,600692.SH
20240701,600749.SH
20240701,600855.SH
20240702,000049.SZ
20240702,001208.SZ
20240702,001258.SZ
20240702,002130.SZ
20240702,002452.SZ
20240702,002606.SZ
20240703,000042.SZ
20240703,000560.SZ
20240703,600221.SH
20240703,600266.SH
20240703,600692.SH
20240704,000049.SZ
20240704,002193.SZ
20240705,603002.SH
20240708,603320.SH
20240708,605228.SH
20240709,600521.SH
20240710,
20240711,002045.SZ
20240711,600420.SH
20240711,600595.SH
20240711,600727.SH
20240711,601616.SH
20240711,601777.SH
20240711,603005.SH
20240711,605277.SH
20240712,002806.SZ
20240712,002906.SZ
20240712,600217.SH
20240712,603236.SH
20240712,603882.SH
20240715,002045.SZ
20240715,002418.SZ
20240715,002547.SZ
20240715,002935.SZ
20240715,002992.SZ
20240715,600420.SH
20240715,600595.SH
20240715,600692.SH
20240715,600727.SH
20240715,603005.SH
20240715,603079.SH
20240715,603127.SH
20240715,603328.SH
20240715,603337.SH
20240715,605277.SH
20240716,603236.SH
20240716,603580.SH
20240716,605188.SH
20240717,000688.SZ
20240717,000700.SZ
20240717,600084.SH
20240717,603337.SH
20240718,000938.SZ
20240718,002903.SZ
20240719,600272.SH
20240722,002279.SZ
20240722,002889.SZ
20240723,001212.SZ
20240723,002077.SZ
20240724,603863.SH
20240725,
20240726,000410.SZ
20240726,600604.SH
20240726,600689.SH
20240729,002101.SZ
20240729,002158.SZ
20240729,600396.SH
20240730,000521.SZ
20240730,000913.SZ
20240730,000921.SZ
20240730,002645.SZ
20240730,002813.SZ
20240730,600336.SH
20240730,600444.SH
20240730,600604.SH
20240730,603085.SH
20240731,000016.SZ
20240731,000697.SZ
20240731,000868.SZ
20240731,600396.SH
20240731,603602.SH
20251103,002248.SZ
20251103,002612.SZ
20251104,002317.SZ
20251104,002522.SZ
20251104,002940.SZ
20251104,600513.SH
20251104,600666.SH
20251104,601360.SH
20251104,603190.SH
20251104,603697.SH
20251104,603903.SH
