datetime,stock_code,stock_name,action,shares,price,amount,reason,pnl,buy_time_category,price_type,ref_price,fee
2025-08-14 00:00:00,002072.SZ,凯瑞德,SELL,9400,7.27,68338.0,跌破五日线,-2983.4200000000046,09:30-10:00,收盘价,7.28,34.17
2025-08-14 00:00:00,002354.SZ,天娱数科,SELL,9100,7.37,67067.0,跌破五日线,-3708.879999999995,09:30-10:00,收盘价,7.38,33.53
2025-08-14 00:00:00,002353.SZ,杰瑞股份,SELL,1300,45.88,59644.0,跌破五日线,-631.9299999999971,09:30-10:00,收盘价,45.93,29.82
2025-08-15 09:30:00,000628.SZ,高新发展,BUY,1300,50.93,66209.0,,,09:30-10:00,开盘价,52.21,33.1
2025-08-15 09:30:00,002364.SZ,中恒电气,BUY,3700,18.79,69523.0,,,09:30-10:00,开盘价,18.96,34.76
2025-08-15 09:30:00,603186.SH,华正新材,BUY,1900,35.62,67678.0,,,09:30-10:00,开盘价,36.23,33.84
2025-08-18 09:31:00,003029.SZ,吉大正元,BUY,2700,28.46,76842.0,,,09:30-10:00,预估买入价,28.43,38.42
2025-08-19 00:00:00,603757.SH,大元泵业,SELL,1500,46.62,69930.0,断板止盈,28841.30999999999,13:00-14:50,收盘价,46.67,34.97
2025-08-19 00:00:00,000628.SZ,高新发展,SELL,1300,57.19,74347.0,断板止盈,8067.729999999997,09:30-10:00,收盘价,57.25,37.17
2025-08-20 09:30:00,002342.SZ,巨力索具,BUY,9100,8.69,79079.0,,,09:30-10:00,开盘价,8.91,39.54
2025-08-20 09:31:00,000892.SZ,欢瑞世纪,BUY,15400,5.16,79464.0,,,09:30-10:00,预估买入价,5.15,39.73
2025-08-20 09:39:00,601798.SH,蓝科高新,BUY,400,10.64,4256.0,,,09:30-10:00,预估买入价,10.63,5.0
2025-08-20 00:00:00,002364.SZ,中恒电气,SELL,3200,22.45,71840.0,断板止盈,11641.32,09:30-10:00,收盘价,22.47,35.92
2025-08-20 00:00:00,603186.SH,华正新材,SELL,1900,41.21,78299.0,断板止盈,10548.010000000007,09:30-10:00,收盘价,41.25,39.15
2025-08-20 00:00:00,003029.SZ,吉大正元,SELL,2700,28.49,76923.0,跌破五日线,4.119999999993475,09:30-10:00,收盘价,28.52,38.46
2025-08-21 09:30:00,002551.SZ,尚荣医疗,BUY,15700,4.93,77401.0,,,09:30-10:00,开盘价,5.05,38.7
2025-08-21 09:30:00,003033.SZ,征和工业,BUY,1500,50.45,75675.0,,,09:30-10:00,开盘价,50.78,37.84
2025-08-21 09:54:00,600841.SH,动力新科,BUY,100,7.48,748.0,,,09:30-10:00,预估买入价,7.47,5.0
2025-08-21 00:00:00,000892.SZ,欢瑞世纪,SELL,15300,5.08,77724.0,跌破五日线,-1302.590000000001,09:30-10:00,收盘价,5.09,38.86
2025-08-22 00:00:00,002342.SZ,巨力索具,SELL,8700,8.67,75429.0,跌破五日线,-251.2499999999963,09:30-10:00,收盘价,8.68,37.71
2025-08-22 00:00:00,002551.SZ,尚荣医疗,SELL,16500,4.63,76395.0,跌破五日线,-5026.899999999997,09:30-10:00,收盘价,4.63,38.2
2025-08-22 00:00:00,003033.SZ,征和工业,SELL,1500,47.89,71835.0,跌破五日线,-3913.760000000004,09:30-10:00,收盘价,47.94,35.92
2025-08-22 00:00:00,600841.SH,动力新科,SELL,10400,7.37,76648.0,跌破五日线,-1187.3200000000033,09:30-10:00,收盘价,7.38,38.32
2025-08-25 09:30:00,600805.SH,悦达投资,BUY,12600,5.98,75348.0,,,09:30-10:00,开盘价,6.07,37.67
2025-08-25 00:00:00,601798.SH,蓝科高新,SELL,7000,10.35,72450.0,跌破五日线,-2071.220000000006,09:30-10:00,收盘价,10.36,36.22
2025-08-26 09:31:00,600104.SH,上汽集团,BUY,3600,20.36,73296.0,,,09:30-10:00,预估买入价,20.34,36.65
2025-08-26 09:44:00,603031.SH,安孚科技,BUY,1900,38.85,73815.0,,,09:30-10:00,预估买入价,38.81,36.91
2025-08-26 00:00:00,600805.SH,悦达投资,SELL,12800,5.85,74880.0,跌破五日线,-1739.1100000000101,09:30-10:00,收盘价,5.86,37.44
2025-08-27 00:00:00,600104.SH,上汽集团,SELL,3800,18.89,71782.0,跌破五日线,-5658.539999999995,09:30-10:00,收盘价,18.91,35.89
2025-08-27 00:00:00,603031.SH,安孚科技,SELL,2000,37.55,75100.0,跌破五日线,-2674.4600000000087,09:30-10:00,收盘价,37.59,37.55
2025-08-28 09:30:00,000818.SZ,航锦科技,BUY,2700,26.75,72225.0,,,09:30-10:00,开盘价,27.03,36.11
2025-08-28 09:31:00,002290.SZ,禾盛新材,BUY,2000,35.28,70560.0,,,09:30-10:00,预估买入价,35.24,35.28
2025-08-28 13:30:00,002555.SZ,三七互娱,BUY,3800,19.03,72314.0,,,13:00-14:50,预估买入价,19.01,36.16
2025-08-29 09:32:00,002918.SZ,蒙娜丽莎,BUY,5600,13.13,73528.0,,,09:30-10:00,预估买入价,13.12,36.76
2025-08-29 09:32:00,603615.SH,茶花股份,BUY,2800,25.91,72548.0,,,09:30-10:00,预估买入价,25.88,36.27
2025-08-29 09:33:00,600980.SH,北矿科技,BUY,100,27.98,2798.0,,,09:30-10:00,预估买入价,27.95,5.0
2025-08-29 00:00:00,000818.SZ,航锦科技,SELL,2700,25.53,68931.0,跌破五日线,-3364.5799999999967,09:30-10:00,收盘价,25.56,34.47
2025-09-01 09:30:00,605100.SH,华丰股份,BUY,2500,27.84,69600.0,,,09:30-10:00,开盘价,27.95,34.8
2025-09-01 00:00:00,002290.SZ,禾盛新材,SELL,2000,34.15,68300.0,跌破五日线,-2329.4300000000053,09:30-10:00,收盘价,34.18,34.15
2025-09-02 00:00:00,002555.SZ,三七互娱,SELL,3800,19.28,73264.0,跌破五日线,877.21,13:00-14:50,收盘价,19.3,36.63
2025-09-02 00:00:00,002918.SZ,蒙娜丽莎,SELL,5500,13.0,71500.0,跌破五日线,-787.5100000000043,09:30-10:00,收盘价,13.01,35.75
2025-09-02 00:00:00,603615.SH,茶花股份,SELL,2800,26.11,73108.0,跌破五日线,487.17999999999796,09:30-10:00,收盘价,26.14,36.55
2025-09-02 00:00:00,600980.SH,北矿科技,SELL,2500,26.52,66300.0,跌破五日线,-3688.1500000000024,09:30-10:00,收盘价,26.55,33.15
2025-09-02 00:00:00,605100.SH,华丰股份,SELL,2500,26.83,67075.0,跌破五日线,-2593.3400000000042,09:30-10:00,收盘价,26.86,33.54
2025-09-03 11:05:00,601958.SH,金钼股份,BUY,4300,16.42,70606.00000000001,,,10:00-11:30,预估买入价,16.4,35.3
2025-09-03 13:06:00,002716.SZ,湖南白银,BUY,11900,6.0,71400.0,,,13:00-14:50,预估买入价,5.99,35.7
2025-09-03 13:38:00,001222.SZ,源飞宠物,BUY,2700,26.02,70254.0,,,13:00-14:50,预估买入价,25.99,35.13
2025-09-03 13:47:00,605289.SH,罗曼股份,BUY,1300,52.3,67990.0,,,13:00-14:50,预估买入价,52.25,33.99
2025-09-04 09:30:00,605055.SH,迎丰股份,BUY,8000,7.66,61280.0,,,09:30-10:00,开盘价,8.05,30.64
2025-09-04 00:00:00,601958.SH,金钼股份,SELL,4500,15.43,69435.0,跌破五日线,-4525.0200000000095,10:00-11:30,收盘价,15.45,34.72
2025-09-04 00:00:00,002716.SZ,湖南白银,SELL,12200,5.77,70394.0,跌破五日线,-2876.9000000000046,13:00-14:50,收盘价,5.78,35.2
2025-09-04 00:00:00,605289.SH,罗曼股份,SELL,1400,47.95,67130.0,跌破五日线,-6157.549999999992,13:00-14:50,收盘价,48.0,33.56
2025-09-05 09:30:00,605050.SH,福然德,BUY,3900,17.24,67236.0,,,09:30-10:00,开盘价,17.29,33.62
2025-09-05 00:00:00,605055.SH,迎丰股份,SELL,9000,7.67,69030.0,跌破五日线,24.839999999998078,09:30-10:00,收盘价,7.68,34.52
2025-09-08 09:31:00,002426.SZ,胜利精密,BUY,18500,3.77,69745.0,,,09:30-10:00,预估买入价,3.77,34.87
2025-09-09 09:30:00,603127.SH,昭衍新药,BUY,2100,33.69,70749.0,,,09:30-10:00,开盘价,33.81,35.37
2025-09-09 09:31:00,002796.SZ,世嘉科技,BUY,4500,15.55,69975.0,,,09:30-10:00,预估买入价,15.53,34.99
2025-09-09 11:19:00,002534.SZ,西子洁能,BUY,300,13.74,4122.0,,,10:00-11:30,预估买入价,13.73,5.0
2025-09-09 00:00:00,001222.SZ,源飞宠物,SELL,2600,28.79,74854.0,炸板卖出,7129.439999999999,13:00-14:50,收盘价,28.82,37.43
2025-09-09 00:00:00,605050.SH,福然德,SELL,3500,20.43,71505.0,断板止盈,11095.630000000003,09:30-10:00,收盘价,20.45,35.75
2025-09-09 00:00:00,002426.SZ,胜利精密,SELL,18300,3.68,67344.0,跌破五日线,-1715.5399999999975,09:30-10:00,收盘价,3.68,33.67
2025-09-10 09:30:00,603863.SH,松炀资源,BUY,3600,19.66,70776.0,,,09:30-10:00,开盘价,19.86,35.39
2025-09-10 09:37:00,603657.SH,春光科技,BUY,1600,43.77,70032.0,,,09:30-10:00,预估买入价,43.73,35.02
2025-09-10 00:00:00,002796.SZ,世嘉科技,SELL,4600,16.03,73738.0,炸板卖出,2136.140000000002,09:30-10:00,收盘价,16.05,36.87
2025-09-11 09:30:00,000962.SZ,东方钽业,BUY,3200,22.83,73056.0,,,09:30-10:00,开盘价,23.21,36.53
2025-09-11 09:30:00,002859.SZ,洁美科技,BUY,200,31.33,6266.0,,,09:30-10:00,开盘价,31.84,5.0
2025-09-11 09:30:00,601218.SH,吉鑫科技,BUY,300,4.8,1440.0,,,09:30-10:00,开盘价,4.9,5.0
2025-09-11 00:00:00,603127.SH,昭衍新药,SELL,2100,34.39,72219.0,断板止盈,1398.5200000000061,09:30-10:00,收盘价,34.42,36.11
2025-09-11 00:00:00,603657.SH,春光科技,SELL,1600,42.44,67904.0,跌破五日线,-2196.9700000000084,09:30-10:00,收盘价,42.48,33.95
2025-09-12 00:00:00,603863.SH,松炀资源,SELL,3500,22.19,77665.0,炸板卖出,8780.780000000004,09:30-10:00,收盘价,22.21,38.83
2025-09-15 09:30:00,002276.SZ,万马股份,BUY,4300,17.48,75164.0,,,09:30-10:00,开盘价,17.72,37.58
2025-09-15 09:31:00,002636.SZ,金安国纪,BUY,600,13.16,7896.0,,,09:30-10:00,预估买入价,13.15,5.0
2025-09-15 00:00:00,601218.SH,吉鑫科技,SELL,15400,4.79,73766.0,跌破五日线,-195.8799999999967,09:30-10:00,收盘价,4.79,36.88
2025-09-17 00:00:00,000962.SZ,东方钽业,SELL,3100,24.03,74493.0,跌破五日线,3646.2200000000084,09:30-10:00,收盘价,24.05,37.25
2025-09-17 00:00:00,002636.SZ,金安国纪,SELL,5700,13.31,75867.0,跌破五日线,812.0700000000021,09:30-10:00,收盘价,13.32,37.93
2025-09-18 09:50:00,603950.SH,长源东谷,BUY,2100,36.35,76335.0,,,09:30-10:00,预估买入价,36.31,38.17
2025-09-18 00:00:00,002534.SZ,西子洁能,SELL,5100,14.75,75225.0,跌破五日线,5108.389999999999,10:00-11:30,收盘价,14.76,37.61
2025-09-18 00:00:00,002859.SZ,洁美科技,SELL,2300,32.19,74037.0,跌破五日线,1935.9799999999987,09:30-10:00,收盘价,32.22,37.02
2025-09-19 09:30:00,002196.SZ,方正电机,BUY,7300,10.35,75555.0,,,09:30-10:00,开盘价,10.56,37.78
2025-09-19 09:30:00,003033.SZ,征和工业,BUY,1400,51.75,72450.0,,,09:30-10:00,开盘价,52.47,36.23
2025-09-19 09:45:00,002245.SZ,蔚蓝锂芯,BUY,3900,19.37,75543.0,,,09:30-10:00,预估买入价,19.35,37.77
2025-09-19 00:00:00,603950.SH,长源东谷,SELL,2100,35.45,74445.0,跌破五日线,-1965.3899999999971,09:30-10:00,收盘价,35.49,37.22
2025-09-22 09:30:00,002272.SZ,川润股份,BUY,4200,18.01,75642.0,,,09:30-10:00,开盘价,18.12,37.82
2025-09-22 00:00:00,002196.SZ,方正电机,SELL,7800,9.78,76284.0,跌破五日线,-4521.920000000002,09:30-10:00,收盘价,9.79,38.14
2025-09-23 09:33:00,002303.SZ,美盈森,BUY,16800,4.64,77952.0,,,09:30-10:00,预估买入价,4.64,38.98
2025-09-23 00:00:00,002276.SZ,万马股份,SELL,3800,20.55,78090.0,断板止盈,11589.380000000001,09:30-10:00,收盘价,20.57,39.04
2025-09-24 00:00:00,002245.SZ,蔚蓝锂芯,SELL,3900,21.43,83577.0,炸板卖出,7954.439999999995,09:30-10:00,收盘价,21.45,41.79
2025-09-24 00:00:00,002272.SZ,川润股份,SELL,4100,18.43,75563.0,跌破五日线,1646.3999999999926,09:30-10:00,收盘价,18.45,37.78
2025-09-24 00:00:00,002303.SZ,美盈森,SELL,16800,4.57,76776.0,跌破五日线,-1253.36999999999,09:30-10:00,收盘价,4.57,38.39
2025-09-25 09:30:00,002060.SZ,广东建工,BUY,19700,4.01,78997.0,,,09:30-10:00,开盘价,4.09,39.5
2025-09-25 09:30:00,002515.SZ,金字火腿,BUY,10700,7.4,79180.0,,,09:30-10:00,开盘价,7.65,39.59
2025-09-25 09:30:00,600798.SH,宁波海运,BUY,18400,4.29,78936.0,,,09:30-10:00,开盘价,4.3,39.47
2025-09-25 11:18:00,002785.SZ,万里石,BUY,2400,32.66,78383.99999999999,,,10:00-11:30,预估买入价,32.63,39.19
2025-09-25 00:00:00,003033.SZ,征和工业,SELL,1400,56.47,79058.0,炸板卖出,6532.239999999999,09:30-10:00,收盘价,56.53,39.53
2025-09-26 09:30:00,000603.SZ,盛达资源,BUY,3200,22.59,72288.0,,,09:30-10:00,开盘价,22.79,36.14
2025-09-26 00:00:00,002060.SZ,广东建工,SELL,20300,3.81,77343.0,跌破五日线,-4138.169999999995,09:30-10:00,收盘价,3.81,38.67
2025-09-26 00:00:00,002515.SZ,金字火腿,SELL,10700,8.06,86242.0,炸板卖出,6979.290000000002,09:30-10:00,收盘价,8.07,43.12
2025-09-26 00:00:00,600798.SH,宁波海运,SELL,19300,4.0,77200.0,跌破五日线,-5675.0700000000015,09:30-10:00,收盘价,4.0,38.6
2025-09-26 00:00:00,002785.SZ,万里石,SELL,2600,30.34,78884.0,跌破五日线,-6110.629999999991,10:00-11:30,收盘价,30.37,39.44
2025-09-29 09:30:00,605060.SH,联德股份,BUY,2800,28.42,79576.0,,,09:30-10:00,开盘价,29.55,39.79
2025-09-29 09:31:00,002130.SZ,沃尔核材,BUY,2400,32.75,78600.0,,,09:30-10:00,预估买入价,32.72,39.3
2025-09-29 09:31:00,603035.SH,常熟汽饰,BUY,4300,18.3,78690.0,,,09:30-10:00,预估买入价,18.28,39.34
2025-09-30 09:30:00,001209.SZ,洪兴股份,BUY,4000,19.9,79600.0,,,09:30-10:00,开盘价,19.96,39.8
2025-09-30 00:00:00,000603.SZ,盛达资源,SELL,3200,26.41,84512.0,断板止盈,12145.6,09:30-10:00,收盘价,26.44,42.26
2025-09-30 00:00:00,605060.SH,联德股份,SELL,2800,27.92,78176.0,跌破五日线,-1478.8799999999999,09:30-10:00,收盘价,27.95,39.09
2025-09-30 00:00:00,002130.SZ,沃尔核材,SELL,2500,30.48,76200.0,跌破五日线,-5752.4,09:30-10:00,收盘价,30.51,38.1
2025-09-30 00:00:00,603035.SH,常熟汽饰,SELL,4300,17.59,75637.0,跌破五日线,-3130.160000000004,09:30-10:00,收盘价,17.61,37.82
2025-10-09 09:46:00,605588.SH,冠石科技,BUY,1300,59.48,77324.0,,,09:30-10:00,预估买入价,59.42,38.66
2025-10-09 00:00:00,001209.SZ,洪兴股份,SELL,4100,18.46,75686.0,跌破五日线,-5981.639999999991,09:30-10:00,收盘价,18.48,37.84
2025-10-10 09:30:00,001226.SZ,拓山重工,BUY,1700,43.02,73134.0,,,09:30-10:00,开盘价,43.12,36.57
2025-10-10 09:31:00,603421.SH,鼎信通讯,BUY,9800,7.84,76832.0,,,09:30-10:00,预估买入价,7.83,38.42
2025-10-13 09:30:00,000571.SZ,新大洲A,BUY,14500,5.26,76270.0,,,09:30-10:00,开盘价,5.43,38.13
2025-10-13 09:30:00,000655.SZ,金岭矿业,BUY,8200,9.26,75932.0,,,09:30-10:00,开盘价,9.58,37.97
2025-10-13 09:30:00,000681.SZ,视觉中国,BUY,400,22.03,8812.0,,,09:30-10:00,开盘价,22.01,5.0
2025-10-13 09:30:00,002307.SZ,北新路桥,BUY,100,4.8,480.0,,,09:30-10:00,开盘价,4.83,5.0
2025-10-13 00:00:00,001226.SZ,拓山重工,SELL,1800,40.76,73368.0,跌破五日线,-4141.250000000009,09:30-10:00,收盘价,40.8,36.68
2025-10-14 09:36:00,002985.SZ,北摩高科,BUY,600,30.92,18552.0,,,09:30-10:00,预估买入价,30.89,9.28
2025-10-14 00:00:00,605588.SH,冠石科技,SELL,1200,63.94,76728.0,断板止盈,5274.980000000001,09:30-10:00,收盘价,64.0,38.36
2025-10-14 00:00:00,000571.SZ,新大洲A,SELL,13700,5.87,80419.0,炸板卖出,8278.660000000005,09:30-10:00,收盘价,5.88,40.21
2025-10-15 00:00:00,603421.SH,鼎信通讯,SELL,9700,8.15,79055.0,跌破五日线,2929.0500000000047,09:30-10:00,收盘价,8.16,39.53
2025-10-16 09:30:00,605169.SH,洪通燃气,BUY,4900,16.82,82418.0,,,09:30-10:00,开盘价,17.21,41.21
2025-10-16 00:00:00,000655.SZ,金岭矿业,SELL,8300,9.54,79182.0,跌破五日线,2246.4399999999946,09:30-10:00,收盘价,9.55,39.59
2025-10-16 00:00:00,002307.SZ,北新路桥,SELL,15900,4.98,79182.0,跌破五日线,2817.4100000000094,09:30-10:00,收盘价,4.98,39.59
2025-10-16 00:00:00,002985.SZ,北摩高科,SELL,2600,30.98,80548.0,跌破五日线,106.44999999999666,09:30-10:00,收盘价,31.01,40.27
2025-10-17 09:30:00,002701.SZ,奥瑞金,BUY,12400,6.42,79608.0,,,09:30-10:00,开盘价,6.45,39.8
2025-10-17 09:40:00,002436.SZ,兴森科技,BUY,3900,20.43,79677.0,,,09:30-10:00,预估买入价,20.41,39.84
2025-10-17 09:45:00,603861.SH,白云电器,BUY,6800,11.67,79356.0,,,09:30-10:00,预估买入价,11.66,39.68
2025-10-17 00:00:00,000681.SZ,视觉中国,SELL,3300,22.27,73491.0,跌破五日线,750.2499999999949,09:30-10:00,收盘价,22.29,36.75
2025-10-17 00:00:00,605169.SH,洪通燃气,SELL,4900,16.73,81977.0,跌破五日线,-523.1999999999992,09:30-10:00,收盘价,16.75,40.99
2025-10-20 09:44:00,002793.SZ,罗欣药业,BUY,14500,5.39,78155.0,,,09:30-10:00,预估买入价,5.38,39.08
2025-10-20 00:00:00,002701.SZ,奥瑞金,SELL,12500,6.1,76250.0,跌破五日线,-4077.9200000000037,09:30-10:00,收盘价,6.11,38.12
2025-10-20 00:00:00,002436.SZ,兴森科技,SELL,4000,19.46,77840.0,跌破五日线,-3958.7599999999957,09:30-10:00,收盘价,19.48,38.92
2025-10-21 09:30:00,002940.SZ,昂利康,BUY,1900,41.54,78926.0,,,09:30-10:00,开盘价,42.96,39.46
2025-10-21 09:37:00,605303.SH,园林股份,BUY,4300,18.47,79421.0,,,09:30-10:00,预估买入价,18.45,39.71
2025-10-21 00:00:00,603861.SH,白云电器,SELL,5900,12.78,75402.0,断板止盈,6471.619999999996,09:30-10:00,收盘价,12.79,37.7
2025-10-22 09:31:00,600173.SH,卧龙新能,BUY,7800,10.0,78000.0,,,09:30-10:00,预估买入价,9.99,39.0
2025-10-22 09:32:00,600192.SH,长城电工,BUY,7600,9.87,75012.0,,,09:30-10:00,预估买入价,9.86,37.51
2025-10-22 09:36:00,601015.SH,陕西黑猫,BUY,100,4.18,418.0,,,09:30-10:00,预估买入价,4.18,5.0
2025-10-23 00:00:00,002793.SZ,罗欣药业,SELL,14500,5.48,79460.0,跌破五日线,1226.190000000011,09:30-10:00,收盘价,5.49,39.73
2025-10-23 00:00:00,002940.SZ,昂利康,SELL,1900,40.27,76513.0,断板止盈,-2490.7199999999925,09:30-10:00,收盘价,40.31,38.26
2025-10-23 00:00:00,600173.SH,卧龙新能,SELL,8200,9.09,74538.0,跌破五日线,-7538.270000000001,09:30-10:00,收盘价,9.1,37.27
2025-10-24 09:30:00,001330.SZ,博纳影业,BUY,12700,6.13,77851.0,,,09:30-10:00,开盘价,6.22,38.93
2025-10-24 09:31:00,002861.SZ,瀛通通讯,BUY,3900,19.62,76518.0,,,09:30-10:00,预估买入价,19.6,38.26
2025-10-24 00:00:00,605303.SH,园林股份,SELL,4100,18.31,75071.0,跌破五日线,-733.2500000000006,09:30-10:00,收盘价,18.33,37.54
2025-10-24 00:00:00,600192.SH,长城电工,SELL,7800,9.91,77298.0,跌破五日线,235.84000000000722,09:30-10:00,收盘价,9.92,38.65
2025-10-24 00:00:00,601015.SH,陕西黑猫,SELL,17100,4.12,70452.0,断板止盈,-1066.2299999999934,09:30-10:00,收盘价,4.12,35.23
2025-10-27 10:01:00,002733.SZ,雄韬股份,BUY,3500,21.64,75740.0,,,10:00-11:30,预估买入价,21.62,37.87
2025-10-28 09:31:00,002546.SZ,新联电子,BUY,10600,7.14,75684.0,,,09:30-10:00,预估买入价,7.13,37.84
2025-10-29 10:26:00,600376.SH,首开股份,BUY,11100,6.88,76368.0,,,10:00-11:30,预估买入价,6.87,38.18
2025-10-29 00:00:00,002861.SZ,瀛通通讯,SELL,3800,19.86,75468.0,跌破五日线,836.0099999999941,09:30-10:00,收盘价,19.88,37.73
2025-10-30 09:30:00,001223.SZ,欧克科技,BUY,1300,55.27,71851.0,,,09:30-10:00,开盘价,56.55,35.93
2025-10-30 09:33:00,600658.SH,电子城,BUY,100,6.2,620.0,,,09:30-10:00,预估买入价,6.19,5.0
2025-10-30 00:00:00,001330.SZ,博纳影业,SELL,12200,6.2,75640.0,跌破五日线,777.2500000000034,09:30-10:00,收盘价,6.21,37.82
2025-10-30 00:00:00,002546.SZ,新联电子,SELL,10600,7.17,76002.0,跌破五日线,242.16000000000258,09:30-10:00,收盘价,7.18,38.0
2025-10-30 00:00:00,600376.SH,首开股份,SELL,11600,6.45,74820.0,跌破五日线,-5063.5899999999965,10:00-11:30,收盘价,6.46,37.41
